GEO.id,GEO.id2,GEO.display-label,rescen42010,resbase42010,respop72010,respop72011,respop72012,respop72013,respop72014,respop72015,respop72016,respop72017
Id,Id2,Geography,"April 1, 2010 - Census","April 1, 2010 - Estimates Base",Population Estimate (as of July 1) - 2010,Population Estimate (as of July 1) - 2011,Population Estimate (as of July 1) - 2012,Population Estimate (as of July 1) - 2013,Population Estimate (as of July 1) - 2014,Population Estimate (as of July 1) - 2015,Population Estimate (as of July 1) - 2016,Population Estimate (as of July 1) - 2017
310M300US29300,29300,"LaGrange, GA Micro Area",67044,67040,67053,67637,68304,68809,69267,69527,69776,69786
310M300US29340,29340,"Lake Charles, LA Metro Area",199607,199629,199943,200475,201126,202209,203356,205357,207518,209357
310M300US29380,29380,"Lake City, FL Micro Area",67531,67530,67556,67309,67886,67429,67851,68255,69274,69612
310M300US29420,29420,"Lake Havasu City-Kingman, AZ Metro Area",200186,200185,200315,202733,203262,203026,203320,204524,205385,207200
310M300US29460,29460,"Lakeland-Winter Haven, FL Metro Area",602095,602095,603135,609924,615639,622981,635152,649644,667018,686483
310M300US29500,29500,"Lamesa, TX Micro Area",13833,13833,13827,13744,13601,13202,13434,12984,13042,12813
310M300US29540,29540,"Lancaster, PA Metro Area",519445,519447,520307,523786,526870,530149,533746,536534,539137,542903
310M300US29620,29620,"Lansing-East Lansing, MI Metro Area",464036,464032,464189,465984,466660,467828,469585,471076,474310,477656
310M300US29660,29660,"Laramie, WY Micro Area",36299,36299,36433,36883,37332,37573,37793,38036,37987,38332
310M300US29700,29700,"Laredo, TX Metro Area",250304,250304,251327,255598,259964,263962,267168,269795,272401,274794
310M300US29740,29740,"Las Cruces, NM Metro Area",209233,209222,210114,212860,214050,213425,213200,213165,213874,215579
310M300US29780,29780,"Las Vegas, NM Micro Area",29393,29387,29404,29332,29058,28749,28418,28144,27956,27748
310M300US29820,29820,"Las Vegas-Henderson-Paradise, NV Metro Area",1951269,1951269,1952906,1966521,1996290,2026056,2064991,2110330,2156724,2204079
310M300US29860,29860,"Laurel, MS Micro Area",84823,84823,84804,84753,84879,85349,84832,84914,84772,84512
310M300US29900,29900,"Laurinburg, NC Micro Area",36157,36157,36059,36276,36091,35907,35658,35319,35250,35093
310M300US29940,29940,"Lawrence, KS Metro Area",110826,110826,111224,112381,113215,114554,116323,117866,119492,120793
310M300US29980,29980,"Lawrenceburg, TN Micro Area",41869,41851,41967,42064,42073,41921,42210,42449,42979,43396
310M300US30020,30020,"Lawton, OK Metro Area",130291,130291,131579,132146,132442,130620,130572,129480,127311,127349
310M300US30060,30060,"Lebanon, MO Micro Area",35571,35571,35675,35635,35451,35625,35505,35442,35427,35443
310M300US30140,30140,"Lebanon, PA Metro Area",133568,133577,133628,134438,135468,135720,136510,137540,138557,139754
310M300US30220,30220,"Levelland, TX Micro Area",22935,22927,22851,22927,23063,23400,23461,23315,23103,23088
310M300US30260,30260,"Lewisburg, PA Micro Area",44947,44949,44990,45084,45155,44743,44964,45536,45440,44595
310M300US30280,30280,"Lewisburg, TN Micro Area",30617,30606,30681,30840,30915,31070,31250,31543,31973,32931
310M300US30300,30300,"Lewiston, ID-WA Metro Area",60888,60893,61044,61388,61400,61915,62017,62109,62406,62920
310M300US30340,30340,"Lewiston-Auburn, ME Metro Area",107702,107702,107690,107395,107495,107271,107290,107104,107269,107651
310M300US30380,30380,"Lewistown, PA Micro Area",46682,46682,46634,46712,46738,46635,46492,46427,46316,46388
310M300US30420,30420,"Lexington, NE Micro Area",26370,26370,26358,26234,26102,26090,26052,25996,25846,25737
310M300US30460,30460,"Lexington-Fayette, KY Metro Area",472099,472102,473306,478570,484490,489413,494089,500528,506760,512650
310M300US30580,30580,"Liberal, KS Micro Area",22952,22950,22979,23163,23400,23354,23297,23174,22756,22159
310M300US30620,30620,"Lima, OH Metro Area",106331,106326,106366,105975,105233,105025,104843,104093,103626,103198
310M300US30660,30660,"Lincoln, IL Micro Area",30305,30305,30281,30252,30333,29793,29644,29412,29338,29245
310M300US30700,30700,"Lincoln, NE Metro Area",302157,302157,302980,306746,310564,314522,319858,323481,327633,331519
310M300US30780,30780,"Little Rock-North Little Rock-Conway, AR Metro Area",699757,699786,702245,710178,716876,722455,727363,730107,733461,738344
310M300US30820,30820,"Lock Haven, PA Micro Area",39238,39241,39244,39471,39696,39798,39456,39367,38985,38998
310M300US30860,30860,"Logan, UT-ID Metro Area",125442,125442,126156,127619,128656,129843,130784,132718,135689,138002
310M300US30880,30880,"Logan, WV Micro Area",36743,36745,36713,36446,36303,35919,35235,34419,33644,32925
310M300US30900,30900,"Logansport, IN Micro Area",38966,38966,38978,38924,38769,38574,38493,38168,38013,37994
310M300US30940,30940,"London, KY Micro Area",126369,126369,126561,127065,126764,127154,127204,127366,127417,127615
310M300US30980,30980,"Longview, TX Metro Area",214369,214384,214731,216016,216693,216265,216445,217162,217314,217481
310M300US31020,31020,"Longview, WA Metro Area",102410,102408,102353,102291,101649,101481,101784,103020,104756,106910
310M300US31060,31060,"Los Alamos, NM Micro Area",17950,17950,17995,18177,18169,17830,17710,17725,18152,18738
310M300US31080,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",12828837,12828961,12841606,12939463,13041538,13132253,13209445,13283824,13328261,13353907
310M300US31140,31140,"Louisville/Jefferson County, KY-IN Metro Area",1235708,1235706,1237565,1244490,1252357,1263269,1270951,1277992,1284848,1293953
310M300US31180,31180,"Lubbock, TX Metro Area",290805,290870,292226,295315,297902,301258,306233,310125,314013,316983
310M300US31220,31220,"Ludington, MI Micro Area",28705,28687,28715,28633,28643,28647,28711,28721,28846,29073
310M300US31260,31260,"Lufkin, TX Micro Area",86771,86771,86903,87282,87496,87365,87601,87901,87830,87805
310M300US31300,31300,"Lumberton, NC Micro Area",134168,134233,134504,135221,135684,135217,135035,134562,133514,132606
310M300US31340,31340,"Lynchburg, VA Metro Area",252634,252660,253000,254183,255555,256752,257802,259072,260092,261254
310M300US31380,31380,"Macomb, IL Micro Area",32612,32612,32630,32503,32538,32215,31892,31670,31387,30823
310M300US31420,31420,"Macon-Bibb County, GA Metro Area",232293,232286,232223,232728,232823,231290,230547,229919,229163,228914
310M300US31460,31460,"Madera, CA Metro Area",150865,150843,151037,151876,151900,151819,154103,154423,154966,156890
310M300US31500,31500,"Madison, IN Micro Area",32428,32404,32402,32283,32450,32404,32410,32313,32249,32089
310M300US31540,31540,"Madison, WI Metro Area",605435,605428,606578,613240,619909,626560,632924,639214,647432,654230
310M300US31580,31580,"Madisonville, KY Micro Area",46920,46920,46840,46844,46619,46431,46172,46067,45708,45547
310M300US31620,31620,"Magnolia, AR Micro Area",24552,24552,24722,24682,24373,24247,24014,24089,23983,23627
310M300US31660,31660,"Malone, NY Micro Area",51599,51606,51653,51554,51811,51246,51158,50609,51139,51116
310M300US31680,31680,"Malvern, AR Micro Area",32923,33009,33227,33129,33492,33506,33396,33478,33446,33574
310M300US31700,31700,"Manchester-Nashua, NH Metro Area",400721,400717,401038,401829,402715,403371,405062,406009,407718,409697
310M300US31740,31740,"Manhattan, KS Metro Area",92719,92742,93293,95378,99740,99383,99039,99780,98141,98080
310M300US31820,31820,"Manitowoc, WI Micro Area",81442,81442,81328,81037,80729,80489,79946,79457,79331,79175
310M300US31860,31860,"Mankato-North Mankato, MN Metro Area",96740,96740,96841,97306,97984,97727,98594,99059,99900,100939
310M300US31900,31900,"Mansfield, OH Metro Area",124475,124476,124161,123130,122625,122303,121965,121641,121167,120589
310M300US31930,31930,"Marietta, OH Micro Area",61778,61778,61705,61588,61424,61334,61118,60952,60535,60418
310M300US31940,31940,"Marinette, WI-MI Micro Area",65778,65778,65630,65269,65061,64992,64549,64099,63510,63356
310M300US31980,31980,"Marion, IN Micro Area",70061,70063,69906,69639,69118,68893,68371,67519,66802,66491
310M300US32000,32000,"Marion, NC Micro Area",44996,44996,45098,45059,45019,45069,45080,45049,44989,45159
310M300US32020,32020,"Marion, OH Micro Area",66501,66501,66455,66584,66267,65952,65784,65379,65334,64967
310M300US32100,32100,"Marquette, MI Micro Area",67077,67077,67083,67446,67810,67750,67734,67280,66461,66502
310M300US32140,32140,"Marshall, MN Micro Area",25857,25857,25846,25820,25624,25720,25761,25771,25861,25831
310M300US32180,32180,"Marshall, MO Micro Area",23370,23370,23417,23336,23479,23224,23277,23035,22852,22660
310M300US32220,32220,"Marshall, TX Micro Area",65631,65629,65752,66324,66242,66254,66626,66760,66730,66661
310M300US32260,32260,"Marshalltown, IA Micro Area",40648,40648,40687,40953,41007,40913,40672,40346,40160,40288
310M300US32280,32280,"Martin, TN Micro Area",35021,35015,35042,34855,34548,34144,33987,33846,33568,33337
310M300US32300,32300,"Martinsville, VA Micro Area",67972,67996,67893,67146,66605,66175,65574,65218,64723,64369
310M300US32340,32340,"Maryville, MO Micro Area",23370,23370,23396,23414,23311,23141,22987,22629,22492,22472
310M300US32380,32380,"Mason City, IA Micro Area",51749,51749,51683,51526,51193,51007,50728,50430,50539,50475
310M300US32420,32420,"Mayagüez, PR Metro Area",106330,106330,106043,104221,102327,100570,98315,96133,93873,91557
310M300US32460,32460,"Mayfield, KY Micro Area",37121,37121,37225,37568,37516,37339,37523,37165,37148,37121
310M300US32500,32500,"Maysville, KY Micro Area",17490,17490,17505,17548,17467,17330,17137,17036,17158,17174
310M300US32540,32540,"McAlester, OK Micro Area",45837,45837,45781,45691,45516,45251,44833,44701,44395,44184
310M300US32580,32580,"McAllen-Edinburg-Mission, TX Metro Area",774769,774770,779015,794639,806725,817526,829210,840113,850187,860661
310M300US32620,32620,"McComb, MS Micro Area",53535,53535,53577,53563,53017,52792,52535,52408,52038,51915
310M300US32660,32660,"McMinnville, TN Micro Area",39839,39824,39860,39887,39731,39859,39934,40206,40400,40651
310M300US32700,32700,"McPherson, KS Micro Area",29180,29152,29097,29114,29181,29373,28863,28615,28402,28708
310M300US32740,32740,"Meadville, PA Micro Area",88765,88761,88631,88188,87754,87579,87293,86701,86505,86159
310M300US32780,32780,"Medford, OR Metro Area",203206,203206,203334,204607,205768,207155,209140,211868,214706,217479
310M300US32820,32820,"Memphis, TN-MS-AR Metro Area",1324829,1324827,1326280,1332338,1340171,1340975,1342422,1343439,1345193,1348260
310M300US32860,32860,"Menomonie, WI Micro Area",43857,43857,43877,43778,43786,44013,44046,44219,44327,44693
310M300US32900,32900,"Merced, CA Metro Area",255793,255798,256772,259607,261407,262712,265281,267406,268878,272673
310M300US32940,32940,"Meridian, MS Micro Area",107449,107454,107624,107630,107196,106974,105738,104308,103078,101866
310M300US32980,32980,"Merrill, WI Micro Area",28743,28743,28777,28465,28486,28318,28096,27863,27854,27838
310M300US33020,33020,"Mexico, MO Micro Area",25529,25529,25451,25527,25527,25544,25815,25941,25875,25641
310M300US33060,33060,"Miami, OK Micro Area",31848,31848,31854,31839,32122,32107,31876,31805,31523,31312
310M300US33100,33100,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",5564635,5566299,5583888,5696288,5780894,5862992,5943656,6026044,6107433,6158824
310M300US33140,33140,"Michigan City-La Porte, IN Metro Area",111467,111467,111458,111309,111290,111414,111717,110825,110208,110029
310M300US33180,33180,"Middlesborough, KY Micro Area",28691,28691,28708,28656,28295,28041,27841,27379,27192,26894
310M300US33220,33220,"Midland, MI Metro Area",83629,83629,83653,83759,83650,83549,83421,83630,83433,83411
310M300US33260,33260,"Midland, TX Metro Area",141671,141671,141788,145061,152251,157593,162036,167688,169161,170675
310M300US33300,33300,"Milledgeville, GA Micro Area",55149,55242,55125,54543,55580,55123,54428,54105,53847,53467
310M300US33340,33340,"Milwaukee-Waukesha-West Allis, WI Metro Area",1555908,1555954,1556675,1561671,1567759,1571740,1575007,1576376,1576143,1576236
310M300US33420,33420,"Mineral Wells, TX Micro Area",28111,28122,28082,28052,27856,27872,28016,27956,28132,28570
310M300US33460,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",3348859,3348858,3355196,3388629,3422188,3458299,3493226,3521325,3557276,3600618
310M300US33500,33500,"Minot, ND Micro Area",69540,69539,69996,72329,73913,76506,78176,79955,78664,77309
310M300US33540,33540,"Missoula, MT Metro Area",109299,109299,109432,110172,111016,111575,112462,113780,115896,117441
310M300US33580,33580,"Mitchell, SD Micro Area",22835,22835,22815,22948,23120,23143,23190,23106,23221,23127
310M300US33620,33620,"Moberly, MO Micro Area",25414,25414,25454,25275,25325,24944,25048,25030,24970,24945
310M300US33660,33660,"Mobile, AL Metro Area",412992,413143,413320,413232,413737,413929,414314,414588,414852,413955
310M300US33700,33700,"Modesto, CA Metro Area",514453,514451,515242,518034,521349,524625,529544,535000,541353,547899
310M300US33740,33740,"Monroe, LA Metro Area",176441,176505,176806,177348,177769,178510,178938,179410,179546,178445
310M300US33780,33780,"Monroe, MI Metro Area",152021,152021,151924,151453,150737,150057,149796,149369,149223,149649
310M300US33860,33860,"Montgomery, AL Metro Area",374536,374541,375128,375497,374695,373835,373222,373097,373475,373903
310M300US33940,33940,"Montrose, CO Micro Area",41276,41278,41187,40925,40605,40509,40553,40534,41160,41784
310M300US33980,33980,"Morehead City, NC Micro Area",66469,66463,66700,67426,67776,68386,68644,68729,68855,68881
310M300US34020,34020,"Morgan City, LA Micro Area",54650,54650,54556,54135,53545,53550,53273,52920,52174,50973
310M300US34060,34060,"Morgantown, WV Metro Area",129709,129709,130340,132329,134378,135566,136871,137745,138482,138709
310M300US34100,34100,"Morristown, TN Metro Area",113951,114193,114219,114692,114914,115102,115336,116371,116874,118081
310M300US34140,34140,"Moscow, ID Micro Area",37244,37239,37252,37806,38072,38196,38503,38661,38792,39333
310M300US34180,34180,"Moses Lake, WA Micro Area",89120,89120,89571,90650,91442,91821,92839,93380,93904,95158
310M300US34220,34220,"Moultrie, GA Micro Area",45498,45497,45649,45852,46127,46252,46029,45665,45671,45835
310M300US34260,34260,"Mountain Home, AR Micro Area",41513,41513,41511,41341,41076,40976,40871,41118,41145,41355
310M300US34300,34300,"Mountain Home, ID Micro Area",27038,27038,27123,26195,26270,26239,26220,25790,26090,26823
310M300US34340,34340,"Mount Airy, NC Micro Area",73673,73748,73777,73537,73346,72718,72557,72029,72049,72224
310M300US34380,34380,"Mount Pleasant, MI Micro Area",70311,70311,70286,70556,70571,70093,69933,70637,71133,71063
310M300US34420,34420,"Mount Pleasant, TX Micro Area",32334,32334,32414,32423,32634,32623,32460,32720,32615,32904
310M300US34460,34460,"Mount Sterling, KY Micro Area",44396,44398,44530,44880,44981,45546,45788,46130,46378,46761
310M300US34500,34500,"Mount Vernon, IL Micro Area",38827,38825,38757,38742,38650,38629,38376,38300,38308,38179
310M300US34540,34540,"Mount Vernon, OH Micro Area",60921,60930,61092,61271,60740,60787,60929,60916,60832,61261
310M300US34580,34580,"Mount Vernon-Anacortes, WA Metro Area",116901,116896,116951,117578,117733,118295,119907,121414,123390,125619
310M300US34620,34620,"Muncie, IN Metro Area",117671,117669,117647,117844,116950,116764,116448,115811,115483,115184
310M300US34660,34660,"Murray, KY Micro Area",37191,37191,37343,37655,38021,38323,38423,38642,38772,38919
310M300US34700,34700,"Muscatine, IA Micro Area",42745,42749,42741,42771,42860,42931,42936,42964,42904,42880
310M300US34740,34740,"Muskegon, MI Metro Area",172188,172188,171898,169975,170087,172196,172171,172373,173102,173693
310M300US34780,34780,"Muskogee, OK Micro Area",70990,70988,71115,70736,70518,70175,69731,69317,69046,69086
310M300US34820,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area",376722,376722,378506,385932,393648,404054,416347,431502,447793,464165
310M300US34860,34860,"Nacogdoches, TX Micro Area",64524,64524,64683,65639,65821,65163,65187,65464,65662,65580
310M300US34900,34900,"Napa, CA Metro Area",136484,136530,136794,137905,138876,139978,140918,141507,141649,140973
310M300US34940,34940,"Naples-Immokalee-Marco Island, FL Metro Area",321520,321520,322601,327667,332556,339483,348216,357194,366095,372880
310M300US34980,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",1670890,1670883,1675757,1697833,1726698,1757891,1792756,1829513,1868855,1903045
310M300US35020,35020,"Natchez, MS-LA Micro Area",53119,53119,53405,53248,52670,52607,52436,51627,51434,50869
310M300US35060,35060,"Natchitoches, LA Micro Area",39566,39566,39526,39371,39337,39112,39126,39003,38995,39021
310M300US35100,35100,"New Bern, NC Metro Area",126802,126812,127421,128185,128430,127206,126852,125564,125281,124864
310M300US35140,35140,"Newberry, SC Micro Area",37508,37508,37613,37516,37548,37481,37718,37841,38044,38488
310M300US35220,35220,"New Castle, IN Micro Area",49462,49466,49529,49215,49113,48850,48892,48664,48364,48476
310M300US35260,35260,"New Castle, PA Micro Area",91108,91140,90975,90452,89860,89337,88801,88317,87631,87069
310M300US35300,35300,"New Haven-Milford, CT Metro Area",862477,862462,863618,864725,865335,864558,864073,861594,859973,860435
310M300US35380,35380,"New Orleans-Metairie, LA Metro Area",1189866,1189859,1195455,1213780,1227902,1241194,1251626,1263526,1271195,1275762
310M300US35420,35420,"New Philadelphia-Dover, OH Micro Area",92582,92582,92548,92482,92413,92586,92613,92673,92485,92297
310M300US35440,35440,"Newport, OR Micro Area",46034,46032,45996,45842,46145,46318,46349,47051,47897,48920
310M300US35460,35460,"Newport, TN Micro Area",35662,35642,35641,35401,35455,35325,35201,35068,35160,35556
310M300US35500,35500,"Newton, IA Micro Area",36842,36842,36813,36613,36524,36718,36870,36729,36661,36966
310M300US35580,35580,"New Ulm, MN Micro Area",25893,25893,25842,25653,25410,25266,25264,25228,25262,25194
310M300US35620,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",19567410,19566480,19602914,19763868,19897967,20023110,20125350,20215694,20275179,20320876
310M300US35660,35660,"Niles-Benton Harbor, MI Metro Area",156813,156817,156735,156792,156421,155847,155677,154802,154157,154259
310M300US35700,35700,"Nogales, AZ Micro Area",47420,47423,47425,47615,47292,46845,46468,46191,46075,46212
310M300US35740,35740,"Norfolk, NE Micro Area",48271,48270,48361,48381,48380,48446,48381,48113,48078,48270
310M300US35820,35820,"North Platte, NE Micro Area",37590,37590,37563,37366,37278,37256,36919,36780,36776,36547
310M300US35840,35840,"North Port-Sarasota-Bradenton, FL Metro Area",702281,702313,703383,709806,720659,732386,748180,768207,788442,804690
310M300US35860,35860,"North Vernon, IN Micro Area",28525,28529,28481,28151,28139,28222,27910,27822,27622,27626
310M300US35900,35900,"North Wilkesboro, NC Micro Area",69340,69303,69262,68942,68927,68642,68455,68320,68634,68576
310M300US35940,35940,"Norwalk, OH Micro Area",59626,59625,59557,59390,59160,58762,58562,58277,58391,58494
310M300US35980,35980,"Norwich-New London, CT Metro Area",274055,274059,274036,273226,274280,273388,271864,270266,269307,269033
310M300US36020,36020,"Oak Harbor, WA Micro Area",78506,78506,78670,78901,78994,78166,78655,79999,81638,83159
310M300US36100,36100,"Ocala, FL Metro Area",331298,331301,331344,332307,334004,335274,338368,342757,348139,354353
310M300US36140,36140,"Ocean City, NJ Metro Area",97265,97265,97222,96561,96387,95704,95146,94421,93920,93553
310M300US36220,36220,"Odessa, TX Metro Area",137130,137136,137079,139611,144455,149651,154566,159835,157580,157087
310M300US36260,36260,"Ogden-Clearfield, UT Metro Area",597159,597159,599724,605681,612257,621468,630889,640663,652995,665358
310M300US36300,36300,"Ogdensburg-Massena, NY Micro Area",111944,111941,111825,112316,112444,112067,111601,110803,109989,109623
310M300US36340,36340,"Oil City, PA Micro Area",54984,54983,54973,54683,54211,53840,53363,52966,52469,51762
310M300US36380,36380,"Okeechobee, FL Micro Area",39996,39996,40030,39854,39700,39469,39563,39807,40697,41605
310M300US36420,36420,"Oklahoma City, OK Metro Area",1252987,1252991,1257743,1276130,1297041,1319469,1335736,1356118,1372463,1383737
310M300US36460,36460,"Olean, NY Micro Area",80317,80343,80232,79829,79375,79033,78726,78006,77761,77348
310M300US36500,36500,"Olympia-Tumwater, WA Metro Area",252264,252260,252954,256241,258421,261798,264969,268148,273923,280588
310M300US36540,36540,"Omaha-Council Bluffs, NE-IA Metro Area",865350,865356,868050,876667,885500,895082,904241,914305,924003,933316
310M300US36580,36580,"Oneonta, NY Micro Area",62259,62272,62256,61972,61761,61641,60994,60676,60343,60094
310M300US36620,36620,"Ontario, OR-ID Micro Area",53936,53934,53984,53377,53304,53193,53110,52988,53313,53695
310M300US36660,36660,"Opelousas, LA Micro Area",83384,83387,83492,83430,83464,83408,83665,83625,83703,83497
310M300US36700,36700,"Orangeburg, SC Micro Area",92501,92495,92308,91678,91443,90652,90005,89115,88334,87476
310M300US36740,36740,"Orlando-Kissimmee-Sanford, FL Metro Area",2134411,2134399,2139317,2176424,2227414,2272175,2327929,2391028,2453333,2509831
310M300US36780,36780,"Oshkosh-Neenah, WI Metro Area",166994,166994,167064,167497,168545,169279,169295,169157,169555,170414
310M300US36820,36820,"Oskaloosa, IA Micro Area",22381,22381,22406,22490,22393,22405,22352,22308,22206,22235
310M300US36830,36830,"Othello, WA Micro Area",18728,18728,18789,18891,18978,19142,19196,19201,19262,19506
310M300US36840,36840,"Ottawa, KS Micro Area",25992,25996,25984,25846,25817,25725,25531,25461,25547,25733
310M300US36860,36860,"Ottawa-Peru, IL Micro Area",154908,154899,154783,154096,153153,152382,151358,150272,149657,149037
310M300US36900,36900,"Ottumwa, IA Micro Area",44378,44378,44441,44233,44132,44242,44138,44210,44171,44010
310M300US36940,36940,"Owatonna, MN Micro Area",36576,36576,36493,36566,36307,36362,36489,36621,36703,36887
310M300US36980,36980,"Owensboro, KY Metro Area",114752,114754,114772,115276,116012,116374,116516,117408,117923,118376
310M300US37020,37020,"Owosso, MI Micro Area",70648,70648,70611,69965,69299,68868,68770,68458,68541,68446
310M300US37060,37060,"Oxford, MS Micro Area",47351,47359,47566,48348,50182,51385,51828,52654,53479,54374
310M300US37080,37080,"Oxford, NC Micro Area",59916,57522,57660,57514,57587,57814,58067,58252,58824,59557
310M300US37100,37100,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",823318,823391,825298,830990,835143,840175,844749,848925,851096,854223
310M300US37120,37120,"Ozark, AL Micro Area",50251,50247,50392,50107,50287,49759,49409,49344,49228,49226
310M300US37140,37140,"Paducah, KY-IL Micro Area",98762,98760,98702,98879,98417,97798,97624,97053,97083,97037
310M300US37220,37220,"Pahrump, NV Micro Area",43946,43945,43847,44002,43632,42924,42904,43052,43399,44202
310M300US37260,37260,"Palatka, FL Micro Area",74364,74366,74204,73635,72913,72366,71983,71957,72404,73464
310M300US37300,37300,"Palestine, TX Micro Area",58458,58458,58495,58379,58036,57960,57837,57641,57558,57741
310M300US37340,37340,"Palm Bay-Melbourne-Titusville, FL Metro Area",543376,543378,543976,544439,547293,550754,556277,566822,577899,589162
310M300US37420,37420,"Pampa, TX Micro Area",22535,22535,22467,22651,22908,22986,23437,23245,22738,22404
310M300US37460,37460,"Panama City, FL Metro Area",184715,184715,185031,185281,187524,190509,194227,197124,199092,199723
310M300US37500,37500,"Paragould, AR Micro Area",42090,42090,42200,42751,43208,43145,43772,44301,44715,45053
310M300US37540,37540,"Paris, TN Micro Area",32330,32354,32402,32410,32376,32229,32246,32145,32245,32450
310M300US37580,37580,"Paris, TX Micro Area",49793,49789,49816,49863,49684,49093,49393,49367,49565,49587
310M300US37620,37620,"Parkersburg-Vienna, WV Metro Area",92673,92674,92703,92620,92367,92341,92242,92109,91488,90898
310M300US37660,37660,"Parsons, KS Micro Area",21607,21610,21538,21380,21169,20878,20781,20632,20330,20145
310M300US37740,37740,"Payson, AZ Micro Area",53597,53597,53572,53422,52973,52982,53008,52935,53297,53501
310M300US37780,37780,"Pecos, TX Micro Area",13783,13783,13831,13799,13959,14189,14509,14906,15069,15281
310M300US37800,37800,"Pella, IA Micro Area",33309,33309,33225,33262,33266,33010,33260,33109,33149,33105
310M300US37860,37860,"Pensacola-Ferry Pass-Brent, FL Metro Area",448991,448992,450947,455093,461672,467188,470871,475894,481774,487784
310M300US37900,37900,"Peoria, IL Metro Area",379186,379186,378982,379665,380137,381557,379412,377300,375600,372427
310M300US37940,37940,"Peru, IN Micro Area",36903,36908,36812,36649,36536,36171,36078,36012,36067,35845
310M300US37980,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",5965343,5965693,5971189,5996406,6020821,6035329,6053028,6066589,6077152,6096120
310M300US38060,38060,"Phoenix-Mesa-Scottsdale, AZ Metro Area",4192887,4193129,4204148,4247852,4321686,4390565,4470712,4558145,4648498,4737270
310M300US38100,38100,"Picayune, MS Micro Area",55834,55747,55699,55432,54996,54830,55130,54941,55072,55270
310M300US38180,38180,"Pierre, SD Micro Area",21361,21356,21423,21665,21841,21849,22019,21935,22020,22084
310M300US38220,38220,"Pine Bluff, AR Metro Area",100258,100278,100093,99016,97388,95737,94850,93983,92412,90963
310M300US38240,38240,"Pinehurst-Southern Pines, NC Micro Area",88247,88246,88591,89273,90216,91411,92847,94040,95392,97264
310M300US38260,38260,"Pittsburg, KS Micro Area",39134,39135,39176,39184,39313,39227,39208,39032,38992,39034
310M300US38300,38300,"Pittsburgh, PA Metro Area",2356285,2356291,2356983,2359626,2360263,2359977,2356699,2349139,2341536,2333367
310M300US38340,38340,"Pittsfield, MA Metro Area",131219,131272,131294,130488,130154,129313,128645,127628,126858,126313
310M300US38380,38380,"Plainview, TX Micro Area",36273,36227,36291,36398,36269,35703,34490,34099,34209,34134
310M300US38420,38420,"Platteville, WI Micro Area",51208,51208,51235,51179,50876,50985,51676,52057,51993,51999
310M300US38460,38460,"Plattsburgh, NY Micro Area",82128,82131,82096,81731,81744,81585,81549,81032,80973,80980
310M300US38500,38500,"Plymouth, IN Micro Area",47051,47047,46996,46928,46932,46910,46938,46761,46652,46498
310M300US38540,38540,"Pocatello, ID Metro Area",82839,82839,83024,83599,83724,83410,83514,83992,84379,85269
310M300US38580,38580,"Point Pleasant, WV-OH Micro Area",58258,58272,58422,58315,58062,57735,57468,57130,56905,56774
310M300US38620,38620,"Ponca City, OK Micro Area",46562,46562,46433,45853,45695,45562,45492,45282,44983,44544
310M300US38660,38660,"Ponce, PR Metro Area",350480,350384,349413,343424,337264,331586,324677,317000,309016,300843
310M300US38700,38700,"Pontiac, IL Micro Area",38950,38950,38858,38799,38508,37389,37012,36668,36475,36518
310M300US38740,38740,"Poplar Bluff, MO Micro Area",42794,42794,42787,42985,42988,42969,42865,42840,42789,42666
310M300US38780,38780,"Portales, NM Micro Area",19846,19840,20022,20415,20300,19969,19602,19064,19082,18847
310M300US38820,38820,"Port Angeles, WA Micro Area",71404,71404,71502,71750,71764,72052,72438,73133,74098,75474
310M300US38840,38840,"Port Clinton, OH Micro Area",41428,41434,41358,41313,41240,41032,40903,40758,40495,40657
310M300US38860,38860,"Portland-South Portland, ME Metro Area",514098,514102,513879,515929,517872,519999,523049,525492,528261,532083
310M300US38900,38900,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2226009,2226001,2231876,2258821,2285177,2309289,2342444,2382181,2423102,2453168
310M300US38920,38920,"Port Lavaca, TX Micro Area",21381,21381,21311,21356,21575,21735,21805,21881,21942,21744
310M300US38940,38940,"Port St. Lucie, FL Metro Area",424107,424107,425193,428363,432217,436927,443840,453650,464563,473429
310M300US39020,39020,"Portsmouth, OH Micro Area",79499,79497,79500,79226,78604,78103,77280,76805,76240,75929
310M300US39060,39060,"Pottsville, PA Micro Area",148289,148289,148267,147461,147023,146490,145157,143885,143335,142569
310M300US39140,39140,"Prescott, AZ Metro Area",211033,211015,210969,210883,211809,214198,217509,220621,224363,228168
310M300US39220,39220,"Price, UT Micro Area",21403,21403,21404,21306,21230,20908,20621,20366,20371,20295
310M300US39260,39260,"Prineville, OR Micro Area",20978,20978,20884,20626,20598,20693,20958,21469,22344,23123
