"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00053819","2007","33.35528","-84.56694","243.2","PEACHTREE CITY FALCON FIELD, GA US","1.4","W","920.4","","920.4","W","123","W","62","W","","","0","W","70","W","0","W","243","W","50","W","-8.8","W,0217,","","","42.9",",W,0720,","37.8","W,0817,+","-1.0","W,1030","-2.7","W,1107","-5.5","W,1108","","","","","-1.0","W,0410","-4.3","W,0408","-7.7","W,0219","-7.7","W,0219","","","1691.1","","1691.1","W","803.0",",W","16.41","W","23.63","W","9.19","W","300","W","30","W","13.9","W","39.8","W"
"USW00053819","2008","33.35528","-84.56694","243.2","PEACHTREE CITY FALCON FIELD, GA US","1.6","W","880.2","","880.2","W","138","W","75","W","","","0","W","82","W","1","W","221","W","48","W","-9.9","W,0121,","","","55.1",",W,1210,","36.1","W,0609,+","-1.6","W,1028","-2.7","W,1117","-6.6","W,1119","-9.3","W,1122","-9.3","W,1122","-0.5","W,0416","-4.9","W,0325","-4.9","W,0325","-7.1","W,0228","-9.9","W,0121","1598.4","","1598.4","W","1046.3",",W","16.09","W","22.96","W","9.22","W","300","W","310","W","14.3","W","21.5","W"
"USW00053819","2009","33.35528","-84.56694","243.2","PEACHTREE CITY FALCON FIELD, GA US","1.6","W","931.8","","931.8","W","166","W","89","W","","","0","W","64","W","0","W","219","W","44","W","-10.5","W,0116,","","","107.4",",W,1110,","40.0","W,0825,","-0.5","W,1019","-2.7","W,1205","","","","","","","-2.1","W,0408","-3.8","W,0305","-4.9","W,0303","-9.3","W,0205","-9.3","W,0205","1666.0","","1666.0","W","1645.2",",W","16.28","W","22.42","W","10.13","W","290","W","280","W","16.1","W","23.7","W"
"USW00053819","2010","33.35528","-84.56694","243.2","PEACHTREE CITY FALCON FIELD, GA US","1.8","W","1149.7","","1149.7","W","122","W","62","W","","","0","W","82","W","1","W","230","W","91","W","-11.0","W,0111,","","","70.1",",W,0124,","37.8","W,0708,","-1.6","W,1106","-3.2","W,1107","-4.9","W,1208","-8.8","W,1209","-9.3","W,1214","-1.6","W,0308","-4.3","W,0307","-5.5","W,0306","-7.1","W,0114","-11.0","W,0111","1866.5","","1866.5","W","1164.2",",W","16.17","W","23.03","W","9.30","W","120","W","90","W","19.2","W","24.1","W"
"USW00053819","2011","33.35528","-84.56694","243.2","PEACHTREE CITY FALCON FIELD, GA US","1.8","W","1042.1","","1042.1","W","132","W","69","W","","","0","W","68","W","2","W","233","W","95","W","-9.3","W,0114,","","","124.0",",W,0922,","37.2","W,0826,+","0.0","W,1021","-3.2","W,1111","","","","","","","-0.5","W,0406","-4.9","W,0213","-4.9","W,0213","-7.1","W,0115","-9.3","W,0114","1708.6","","1708.6","W","1119.3",",W","16.85","W","23.95","W","9.76","W","330","W","280","W","16.1","W","23.3","W"
"USW00053819","2012","33.35528","-84.56694","243.2","PEACHTREE CITY FALCON FIELD, GA US","1.7","W","952.9","","952.9","W","136","W","74","W","","","0","W","48","W","0","W","245","W","48","W","-8.8","W,0104,","","","43.4",",W,0303,","40.6","W,0701,+","-0.5","W,1031","-3.8","W,1125","-4.9","W,1223","","","","","0.0","W,0310","-7.7","W,0213","-7.7","W,0213","-7.7","W,0213","","","1256.6","","1256.6","W","999.0",",W","17.42","W","24.29","W","10.55","W","310","W","320","W","16.5","W","19.7","W"
"USW00053819","2013","33.35528","-84.56694","243.2","PEACHTREE CITY FALCON FIELD, GA US","1.8","W","842.0","","842.0","W","130","W","76","W","","","0","W","64","W","0","W","217","W","20","W","-6.6","W,0202,","","","86.1",",W,1222,","33.9","W,0612,","-1.6","W,1026","-3.2","W,1113","-5.5","W,1114","","","","","-0.5","W,0329","-4.3","W,0304","-4.9","W,0218","","","","","1588.6","","1588.6","W","1336.6",",W","16.19","W","22.23","W","10.15","W","310","W","330","W","14.3","W","20.6","W"
"USW00053819","2014","33.35528","-84.56694","243.2","PEACHTREE CITY FALCON FIELD, GA US","2.0","W","973.3","","973.3","W","113","W","67","W","","","0","W","72","W","3","W","220","W","47","W","-16.6","W,0130,","","","71.4",",W,1014,","35.6","W,0807,","-0.5","W,1102","-2.7","W,1114","-7.1","W,1118","-7.1","W,1118","-9.3","W,1119","-1.0","W,0327","-2.7","W,0314","-5.5","W,0228","-9.3","W,0131","-9.3","W,0131","1761.7","","1761.7","W","1020.2",",W","16.12","W","22.80","W","9.44","W","150","W","140","W","15.7","W","21.5","W"
"USW00053819","2015","33.35528","-84.56694","243.2","PEACHTREE CITY FALCON FIELD, GA US","1.9","W","1047.1","","1047.1","W","139","W","87","W","","","0","W","62","W","1","W","244","W","58","W","-11.6","W,0108,","","","102.4",",W,1224,","36.7","W,0804,","-1.0","W,1115","-2.7","W,1124","","","","","","","-3.8","W,0329","-3.8","W,0329","-8.2","W,0220","-8.2","W,0220","-11.6","W,0108","1619.8","","1619.8","W","1715.1",",W","17.35","W","23.46","W","11.25","W","320","W","320","W","13.9","W","19.2","W"
"USW00053819","2016","33.35528","-84.56694","243.2","PEACHTREE CITY FALCON FIELD, GA US","1.9","W","1144.5","","1144.5","W","98","W","58","W","","","0","W","57","W","0","W","250","W","93","W","-6.6","W,0119,","","","66.0",",W,0918,","38.3","W,0625,","-0.5","W,1111","-2.7","W,1122","-4.9","W,1211","","","","","-1.6","W,0322","-3.8","W,0214","-6.0","W,0211","","","","","1310.7","","1310.7","W","844.3",",W","17.57","W","24.44","W","10.70","W","310","W","310","W","17.9","W","22.8","W"
"USW00053819","2017","33.35528","-84.56694","243.2","PEACHTREE CITY FALCON FIELD, GA US","1.8","W","1012.0","","1012.0","W","119","W","81","W","1","","0","W","41","W","1","W","254","W","44","W","-8.8","W,0108,","25",",H,1209,","102.4",",W,0911,","35.0","W,0726,","-0.5","W,1030","-2.7","W,1210","","","","","","","-1.6","W,0317","-4.9","W,0316","-4.9","W,0316","-8.8","W,0108","","","1156.3","","1156.3","W","1288.4",",W","17.72","W","24.02","W","11.42","W","330","W","20","W","16.5","W","21.5","W"
