"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00013920","1963","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","","","912.8","","912.8","X","85","X","47","X","27","","3","X","16","X","113","X","40","X","190","X","52","X","-22.8","X,0123,","51",",X,1219,+","69",",X,0111,","90.7",",X,0712,","40.6","X,0827,","-1.1","X,1102","-4.4","X,1113","-4.4","X,1113","-8.9","X,1210","-8.9","X,1210","0.0","X,0501","-2.2","X,0322","-6.7","X,0309","-6.7","X,0309","-13.9","X,0226","2899.1","","2899.1","X","537.0",",X","187",",X","12.88","X","18.70","X","7.05","X","","","","","","","","","","","",""
"USW00013920","1964","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","","","722.8","","722.8","X","92","X","56","X","15","","8","X","3","X","118","X","15","X","163","X","32","X","-20.0","X,0113,","76",",X,1206,+","56",",X,0325,","81.5",",X,1115,","40.6","X,0803,+","0.0","X,1009","-2.8","X,1119","-10.0","X,1120","-10.0","X,1120","-10.0","X,1120","-1.1","X,0409","-2.8","X,0331","-10.0","X,0330","-10.0","X,0330","-10.0","X,0330","2732.4","","2732.4","X","865.1",",X","347",",X","12.48","X","18.29","X","6.67","X","","","","","160","X","","","","","27.8","X"
"USW00013920","1965","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","","","680.8","","680.8","X","113","X","74","X","8","","4","X","2","X","109","X","26","X","177","X","22","X","-18.3","X,0224,","152",",X,0224,","165",",X,0223,","126.5",",X,0613,","37.2","X,0826,","0.0","X,1108","-3.9","X,1109","-6.7","X,1129","-6.7","X,1129","-10.0","X,1130","-2.2","X,0331","-2.2","X,0331","-4.4","X,0327","-8.9","X,0326","-8.9","X,0326","2975.7","","2975.7","X","1101.2",",X","362",",X","12.59","X","18.18","X","7.00","X","","","","","310","X","","","","","25.7","X"
"USW00013920","1966","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","","","659.0","","659.0","X","69","X","42","X","9","","4","X","3","X","116","X","34","X","173","X","30","X","-22.8","X,0129,","127",",X,1231,","160",",X,1227,","50.3",",X,0818,","38.9","X,0718,","-3.9","X,1016","-3.9","X,1016","-5.0","X,1101","-8.3","X,1102","-8.9","X,1103","-3.9","X,0421","-3.9","X,0421","-8.9","X,0324","-8.9","X,0324","-8.9","X,0324","2661.0","","2661.0","X","541.8",",X","290",",X","12.03","X","18.04","X","6.02","X","","","","","300","X","","","","","26.2","X"
"USW00013920","1967","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","","","522.3","","522.3","X","96","X","67","X","20","","7","X","2","X","110","X","25","X","165","X","19","X","-19.4","X,1231,+","127",",X,1231,+","127",",X,1230,","96.8",",X,0401,","38.9","X,0723,","-1.1","X,1027","-2.8","X,1028","-5.0","X,1107","-6.7","X,1127","-10.0","X,1221","-0.6","X,0427","-2.2","X,0424","-5.0","X,0318","-19.4","X,0308","-19.4","X,0308","2817.4","","2817.4","X","1147.7",",X","507",",X","11.69","X","17.28","X","6.11","X","","","","","338","X","","","","","28.8","X"
"USW00013920","1968","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","","","652.0","","652.0","X","","","","","","","","","6","X","108","X","34","X","165","X","33","X","-22.8","X,0107,","","","","","","","35.0","X,0807,+","-0.6","X,1108","-3.9","X,1111","-6.1","X,1112","-6.7","X,1207","-10.6","X,1208","-4.4","X,0405","-4.4","X,0405","-4.4","X,0405","-9.4","X,0323","-9.4","X,0323","2927.5","","2927.5","X","","","","","12.02","X","17.50","X","6.54","X","","","","","135","X","","","","","30.3","X"
"USW00013920","1969","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2931.0","","2931.0","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013920","1998","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","","","836.9","","836.9","W","","","","","","","","","3","W","102","W","22","W","174","W","46","W","-22.2","W,0312,","","","","","","","40.6","W,0818,","0.0","W,1110","-3.3","W,1120","-5.0","W,1207","-8.3","W,1220","-15.6","W,1221","0.0","W,0418","-2.2","W,0417","-5.0","M,0321","-22.2","M,0312","-22.2","M,0312","","","","","","","","","13.34","W","19.10","W","7.58","W","","","","","","","","","","","",""
"USW00013920","1999","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","4.4","W","714.7","","714.7","W","116","W","60","W","","","","","3","W","115","W","14","W","181","W","43","W","-18.9","W,0109,","","","","","53.8",",W,0422,","41.1","W,0729,","-1.1","W,1004","-2.8","W,1018","-4.4","W,1024","-8.3","W,1205","-10.0","W,1206","-1.1","W,0418","-6.7","W,0326","-6.7","W,0326","-6.7","W,0326","-10.6","W,0114","2582.5","","2582.5","W","955.5",",W","","","13.17","W","19.45","W","6.90","W","330","W","220","W","","","21.0","W","24.6","W","",""
"USW00013920","2000","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","4.5","W","924.7","","924.7","W","100","W","43","W","","","","","5","W","122","W","27","W","175","W","69","W","-23.3","W,1222,","","","","","45.7",",W,0620,","42.8","W,0902,","-3.9","W,1007","-3.9","W,1007","-5.0","W,1008","-6.7","W,1110","-10.0","W,1117","-0.6","W,0412","-2.8","W,0408","-5.0","W,0312","-8.9","W,0214","-8.9","W,0214","2456.3","","2456.3","W","582.5",",W","","","12.94","W","19.40","W","6.48","W","220","W","230","W","","","21.5","W","24.6","W","",""
"USW00013920","2001","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","4.2","W","759.6","","759.6","W","108","W","59","W","","","","","3","W","119","W","18","W","185","W","41","W","-24.4","W,0102,","","","","","69.9",",W,0822,","40.0","W,0722,","-1.1","W,1026","-4.4","W,1027","-4.4","W,1027","-6.7","W,1209","-11.7","W,1224","-1.7","W,0418","-2.2","W,0401","-7.8","W,0327","-7.8","W,0327","-8.9","W,0326","3179.0","","3179.0","W","1102.5",",W","","","12.98","W","19.24","W","6.72","W","230","W","220","W","","","23.7","W","29.5","W","",""
"USW00013920","2002","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","4.3","W","865.1","","865.1","W","99","W","47","W","","","","","2","W","129","W","13","W","171","W","68","W","-18.3","W,0304,","","","","","52.6",",W,0420,","39.4","W,0726,","-0.6","W,1013","-2.8","W,1101","-5.0","W,1104","-6.7","W,1125","-8.9","W,1206","-2.2","W,0405","-2.2","W,0405","-5.0","W,0404","-7.2","W,0326","-13.3","W,0322","2626.2","","2626.2","W","710.4",",W","","","12.88","W","19.54","W","6.22","W","300","W","250","W","","","24.1","W","30.8","W","",""
"USW00013920","2003","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","4.1","W","754.1","","754.1","W","102","W","49","W","","","","","5","W","118","W","23","W","182","W","53","W","-20.6","W,0123,","","","","","94.2",",W,0830,","41.7","W,0821,","0.0","W,1017","-2.2","W,1026","-5.6","W,1107","-6.7","W,1123","-8.9","W,1124","-3.3","W,0410","-3.3","W,0410","-7.2","W,0409","-7.2","W,0409","-9.4","W,0310","2911.0","","2911.0","W","783.6",",W","","","12.53","W","19.13","W","5.94","W","190","W","30","W","","","17.9","W","25.0","W","",""
"USW00013920","2004","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","4.3","W","584.0","","584.0","W","110","W","66","W","","","","","6","W","111","W","28","W","177","W","16","W","-21.1","W,0208,+","","","","","112.3",",W,0823,","35.6","W,0803,+","0.0","W,1002","-5.0","W,1124","-5.0","W,1124","-7.2","W,1201","-12.2","W,1214","-1.1","W,0503","-3.9","W,0411","-6.7","W,0312","-6.7","W,0312","-12.2","W,0216","2832.1","","2832.1","W","1207.7",",W","","","12.39","W","18.35","W","6.42","W","200","W","210","W","","","19.2","W","22.8","W","",""
"USW00013920","2005","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","4.0","B","809.9","","809.9","B","106","B","55","B","","","","","2","B","124","B","27","B","176","B","37","B","-23.3","B,1209,","","","","","91.4",",B,1001,","36.7","B,0723,","0.0","B,1024","-2.8","B,1110","-7.8","B,1116","-7.8","B,1116","-11.7","B,1204","-2.2","W,0503","-2.2","W,0503","-4.4","W,0314","-6.7","W,0302","-9.4","W,0210","2627.4","","2627.4","B","983.3",",B","","","12.98","B","19.06","B","6.90","B","320","B","220","B","","","24.6","B","105.9","B","",""
"USW00013920","2006","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","4.3","W","871.0","","871.0","W","99","W","52","W","","","","","0","W","109","W","7","W","178","W","64","W","-16.0","W,0218,","","","","","52.6",",W,0428,","41.7","W,0809,","0.0","W,1012","-3.8","W,1013","-6.0","W,1102","-7.1","W,1120","-11.6","W,1201","-1.6","W,0409","-6.0","W,0325","-6.0","W,0325","-8.8","W,0226","-9.9","W,0221","2538.9","","2538.9","W","724.9",",W","","","13.91","W","20.67","W","7.16","W","340","W","220","W","","","19.2","W","102.8","W","",""
"USW00013920","2007","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","4.0","W","873.6","","873.6","W","118","W","66","W","","","","","2","W","125","W","34","W","193","W","47","W","-18.8","W,0116,","","","","","164.3",",W,0506,","38.9","W,0815,","0.0","W,1025","-4.3","W,1101","-4.9","W,1107","-9.3","W,1122","-9.3","W,1122","-2.1","W,0415","-3.2","W,0409","-8.8","W,0408","-8.8","W,0408","-10.5","W,0304","2656.1","","2656.1","W","1022.4",",W","","","13.03","W","19.19","W","6.87","W","280","W","190","W","","","19.7","W","30.9","W","",""
"USW00013920","2008","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","4.2","W","654.5","","654.5","W","128","W","69","W","","","","","5","W","125","W","25","W","172","W","27","W","-21.0","W,0119,","","","","","79.5",",W,0912,","37.8","W,0804,","-2.7","W,1027","-2.7","W,1027","-4.9","W,1028","-10.5","W,1121","-10.5","W,1121","-4.9","W,0414","-4.9","W,0414","-4.9","W,0414","-7.1","W,0310","-13.8","W,0308","3048.3","","3048.3","W","1003.8",",W","","","11.50","W","17.66","W","5.34","W","320","W","280","W","","","22.8","W","38.0","W","",""
"USW00013920","2009","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","4.1","W","593.9","","593.9","W","133","W","71","W","","","","","1","W","120","W","21","W","169","W","25","W","-18.8","W,1210,","","","","","62.0",",W,0817,","37.2","W,0623,","-1.0","W,1010","-2.7","W,1126","-5.5","W,1130","-9.3","W,1203","-9.3","W,1203","-0.5","W,0414","-4.9","W,0407","-4.9","W,0407","-9.3","W,0311","-9.3","W,0311","2854.2","","2854.2","W","1147.1",",W","","","12.06","W","18.08","W","6.04","W","170","W","170","W","","","21.0","W","28.2","W","",""
"USW00013920","2010","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","3.9","W","909.0","","909.0","W","112","W","64","W","","","","","5","W","118","W","33","W","181","W","57","W","-22.7","W,0110,","","","","","55.6",",W,0512,","40.6","W,0813,","-1.0","W,1029","-4.3","W,1105","-8.2","W,1125","-8.2","W,1125","-9.3","W,1201","0.0","W,0408","-5.5","W,0322","-5.5","W,0322","-7.7","W,0303","-12.1","W,0225","3042.8","","3042.8","W","921.2",",W","","","12.86","W","18.85","W","6.86","W","310","W","160","W","","","21.0","W","104.2","W","",""
"USW00013920","2011","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","4.2","W","976.3","","976.3","W","109","W","62","W","","","","","5","W","119","W","25","W","180","W","69","W","-24.9","W,0203,","","","","","61.7",",W,1107,","44.4","W,0802,","-1.0","W,1019","-2.7","W,1020","-6.6","W,1117","-7.7","W,1128","-10.5","W,1206","-1.6","W,0405","-5.5","W,0315","-5.5","W,0315","-7.7","W,0225","-9.3","W,0222","2896.8","","2896.8","W","740.7",",W","","","13.13","W","19.72","W","6.55","W","220","W","330","W","","","32.2","W","59.0","W","",""
"USW00013920","2012","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","4.0","W","1003.6","","1003.6","W","79","W","47","W","","","","","0","W","100","W","9","W","202","W","77","W","-14.9","W,0212,","","","","","76.7",",W,0825,","42.8","W,0729,","-3.8","W,1007","-3.8","W,1007","-4.9","W,1027","-7.7","W,1124","-11.6","W,1127","-0.5","W,0408","-3.8","W,0309","-5.5","W,0305","-14.9","W,0212","-14.9","W,0212","2202.5","","2202.5","W","571.9",",W","","","14.90","W","22.04","W","7.77","W","320","W","340","W","","","19.7","W","35.3","W","",""
"USW00013920","2013","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","4.1","W","768.0","","768.0","W","101","W","55","W","","","","","0","W","139","W","25","W","168","W","46","W","-17.7","W,0223,","","","","","38.4",",W,0527,","40.0","W,0709,","0.0","W,1018","-3.8","W,1025","-8.8","W,1112","-8.8","W,1112","-10.5","W,1124","-0.5","W,0425","-3.8","W,0424","-9.9","W,0326","-9.9","W,0326","-9.9","W,0326","2801.9","","2801.9","W","681.5",",W","","","11.98","W","18.33","W","5.63","W","240","W","280","W","","","20.1","W","78.7","W","",""
"USW00013920","2014","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","4.4","W","795.6","","795.6","W","94","W","50","W","","","","","6","W","121","W","33","W","185","W","41","W","-24.9","W,0106,","","","","","57.9",",W,0609,","39.4","W,0725,+","-3.2","W,1031","-3.2","W,1031","-6.0","W,1101","-7.7","W,1112","-10.5","W,1113","-1.0","W,0418","-4.3","W,0415","-7.1","W,0323","-7.1","W,0323","-11.0","W,0304","3137.7","","3137.7","W","778.7",",W","","","12.10","W","18.50","W","5.71","W","350","W","350","W","","","21.0","W","25.0","W","",""
"USW00013920","2015","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","4.1","W","891.1","","891.1","W","103","W","63","W","","","","","0","W","98","W","20","W","196","W","51","W","-17.7","W,0108,+","","","","","66.8",",W,0523,","38.3","W,0724,","0.0","W,1029","-2.7","W,1030","-5.5","W,1203","-7.1","W,1218","","","-2.1","W,0404","-3.2","W,0306","-12.7","W,0305","-12.7","W,0305","-12.7","W,0305","2695.2","","2695.2","W","1153.3",",W","","","14.09","W","20.38","W","7.81","W","330","W","330","W","","","25.0","W","30.4","W","",""
"USW00013920","2016","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","4.1","W","1016.0","","1016.0","W","98","W","71","W","","","","","2","W","104","W","19","W","214","W","65","W","-24.3","W,1218,","","","","","88.1",",W,0913,","39.4","W,0622,","-1.6","W,1112","-3.2","W,1119","-4.9","W,1201","-7.1","W,1207","-11.0","W,1208","-2.1","W,0412","-5.5","W,0325","-5.5","W,0325","-7.7","W,0226","-9.9","W,0122","2163.5","","2163.5","W","1063.2",",W","","","14.94","W","21.36","W","8.52","W","360","W","330","W","","","23.7","W","32.6","W","",""
"USW00013920","2017","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","4.2","W","839.8","","839.8","W","91","W","52","W","","","","","3","W","102","W","16","W","205","W","47","W","-19.3","W,1231,+","","","","","66.3",",W,0821,","39.4","W,0722,","-2.1","W,1027","-3.2","W,1028","-4.9","W,1108","-8.8","W,1122","-11.0","W,1207","-1.0","W,0407","-7.7","W,0315","-7.7","W,0315","-7.7","W,0315","-9.3","W,0209","2184.5","","2184.5","W","941.6",",W","","","14.42","W","20.79","W","8.06","W","330","W","320","W","","","19.7","W","26.8","W","",""
