"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00026528","1930","62.32","-150.095","106.7","TALKEETNA AIRPORT, AK US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6663.2","","6663.2","6","","","","","","","","","","","","","","","","","","","","","",""
"USW00026528","1933","62.32","-150.095","106.7","TALKEETNA AIRPORT, AK US","","","0.9","","0.9","6","","","","","","","","","87","6","252","6","112","6","54","6","0","6","-39.4","6,0128,","","","","","","","28.9","6,0703,","0.0","6,0827","-6.7","6,0901","-6.7","6,0901","-6.7","6,0901","-11.1","6,1007","0.0","6,0619","-2.8","6,0613","-5.6","6,0531","-6.7","6,0426","-10.6","6,0417","6414.9","","6414.9","6","","","","","-0.54","6","6.73","6","-7.80","6","","","","","","","","","","","",""
"USW00026528","1935","62.32","-150.095","106.7","TALKEETNA AIRPORT, AK US","","","1.2","","1.2","6","","","","","","","","","70","6","253","6","114","6","39","6","0","6","-32.8","6,0124,+","","","","","","","27.8","6,0707,","0.0","6,0805","-2.2","6,0823","-6.1","6,0916","-9.4","6,0922","-9.4","6,0922","0.0","6,0725","-3.9","6,0518","-5.0","6,0509","-6.7","6,0430","-11.1","6,0412","6052.5","","6052.5","6","","","","","0.65","6","6.88","6","-5.58","6","","","","","","","","","","","",""
"USW00026528","1936","62.32","-150.095","106.7","TALKEETNA AIRPORT, AK US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6402.4","","6402.4","","","","","","","","","","","","","","","","","","","","","","",""
"USW00026528","1938","62.32","-150.095","106.7","TALKEETNA AIRPORT, AK US","","","","","","","","","","","","","30","6","","","","","","","","","","","","","","","203",",6,1111,","","","","","","","","","","","","","","","","","","","","","","","","","6018.1","","6018.1","6","","","1619",",6","","","","","","","","","","","","","","","","","",""
"USW00026528","1939","62.32","-150.095","106.7","TALKEETNA AIRPORT, AK US","","","","","","","110","6","77","6","","","","","","","","","","","","","","","","","","","","","45.7",",6,0725,","","","","","","","","","","","","","","","","","","","","","","","","","","","832.4",",6","","","","","","","","","","","","","","","","","","","",""
"USW00026528","1940","62.32","-150.095","106.7","TALKEETNA AIRPORT, AK US","","","0.6","","0.6","6","","","","","","","","","41","6","235","6","87","6","54","6","0","6","-35.0","6,1231,","","","","","","","27.2","6,0717,+","-0.6","6,0808","-4.4","6,0904","-4.4","6,0904","-8.3","6,1004","-8.9","6,1023","-1.1","6,0617","-2.2","6,0601","-4.4","6,0526","-7.2","6,0413","-10.0","6,0330","","","","","","","","","2.29","6","8.81","6","-4.24","6","","","","","","","","","","","",""
"USW00026528","1941","62.32","-150.095","106.7","TALKEETNA AIRPORT, AK US","","","","","","","116","6","64","6","","","","","","","","","93","6","48","6","0","6","","","","","","","42.4",",6,1231,","26.7","6,0629,+","","","","","","","","","","","","","","","","","","","","","5637.4","","5637.4","","614.8",",6","","","","","8.13","6","","","","","","","","","","","","","",""
"USW00026528","1942","62.32","-150.095","106.7","TALKEETNA AIRPORT, AK US","","","5.6","","5.6","6","103","6","59","6","","","","","59","6","218","6","93","6","50","6","0","6","-35.6","6,1225,","","","","","79.2",",6,0921,","27.8","6,0625,+","-0.6","6,0906","-2.2","6,0915","-5.6","6,0916","-6.7","6,1011","-10.6","6,1012","0.0","6,0607","-3.3","6,0510","-5.0","6,0429","-7.8","6,0422","-15.6","6,0417","","","","","734.1",",6","","","1.62","6","8.04","6","-4.81","6","","","","","","","","","","","",""
"USW00026528","1943","62.32","-150.095","106.7","TALKEETNA AIRPORT, AK US","","","0.0","","0.0","6","135","6","80","6","","","","","43","6","213","6","90","6","38","6","0","6","-35.0","6,0115,","","","","","47.5",",6,0907,","28.9","6,0620,","0.0","6,0819","-2.2","6,0917","-6.7","6,1021","-6.7","6,1021","-8.9","6,1028","0.0","6,0524","-2.2","6,0511","-4.4","6,0508","-6.7","6,0506","-11.7","6,0411","6253.5","","6253.5","6","775.2",",6","","","2.12","6","7.75","6","-3.50","6","","","","","","","","","","","",""
"USW00026528","1944","62.32","-150.095","106.7","TALKEETNA AIRPORT, AK US","","","1.7","","1.7","6","145","6","92","6","","","","","45","6","208","6","93","6","30","6","0","6","-42.2","6,0129,","","","","","46.2",",6,0908,","27.8","6,0706,","0.0","6,0901","-3.3","6,1001","-4.4","6,1005","-6.7","6,1022","-12.2","6,1106","0.0","6,0603","-3.3","6,0510","-4.4","6,0429","-6.7","6,0425","-12.8","6,0417","5824.5","","5824.5","6","871.8",",6","","","1.73","6","6.89","6","-3.43","6","","","","","","","","","","","",""
"USW00026528","1945","62.32","-150.095","106.7","TALKEETNA AIRPORT, AK US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5848.3","","5848.3","6","","","","","","","","","","","","","","","","","","","","","",""
"USW00026528","1946","62.32","-150.095","106.7","TALKEETNA AIRPORT, AK US","","","2.0","","2.0","6","153","6","100","6","","","","","86","6","224","6","130","6","39","6","0","6","-42.2","6,1221,+","","","","","34.3",",6,0609,","28.3","6,0629,","0.0","6,0814","-2.2","6,0922","-5.6","6,0924","-8.3","6,0926","-10.0","6,1023","-1.1","6,0518","-2.2","6,0510","-5.0","6,0503","-7.2","6,0429","-10.0","6,0426","","","","","1017.6",",6","","","-0.50","6","5.19","6","-6.20","6","","","","","","","","","","","",""
"USW00026528","1947","62.32","-150.095","106.7","TALKEETNA AIRPORT, AK US","","","0.0","","0.0","6","155","6","84","6","","","","","37","6","224","6","91","6","42","6","0","6","-44.4","6,0120,","","","","","55.1",",6,0924,","28.9","6,0719,","-1.1","6,0817","-2.2","6,0830","-6.1","6,1004","-8.9","6,1020","-8.9","6,1020","-0.6","6,0606","-3.3","6,0511","-5.0","6,0502","-9.4","6,0419","-9.4","6,0419","6730.9","","6730.9","6","886.0",",6","","","1.17","6","6.45","6","-4.12","6","","","","","","","","","","","",""
"USW00026528","1948","62.32","-150.095","106.7","TALKEETNA AIRPORT, AK US","","","","","","","","","","","","","","","89","6","238","6","139","6","18","6","0","6","-37.2","6,1230,","","","","","","","29.4","6,0617,","-0.6","6,0823","-2.2","6,0825","-6.1","6,0919","-8.3","6,1020","-10.6","6,1024","-2.2","6,0523","-2.2","6,0523","-9.4","6,0504","-9.4","6,0504","-9.4","6,0504","6403.3","","6403.3","6","","","","","-1.29","6","4.46","6","-7.04","6","","","","","","","","","","","",""
"USW00026528","1949","62.32","-150.095","106.7","TALKEETNA AIRPORT, AK US","","","0.0","","0.0","0","137","0","80","0","208","","45","0","72","0","228","0","120","0","16","0","0","0","-41.1","0,0208,","2464",",0,0111,","340",",0,0109,","25.1",",0,0805,","25.0","0,0706,+","-0.6","0,0916","-2.2","0,0930","-7.8","0,1011","-7.8","0,1011","-9.4","0,1016","0.0","6,0630","-3.9","6,0515","-4.4","6,0507","-10.0","6,0506","-10.0","6,0506","","","","","687.5",",0","4256",",0","-0.58","0","4.78","0","-5.93","0","","","","","","","","","","","",""
"USW00026528","1950","62.32","-150.095","106.7","TALKEETNA AIRPORT, AK US","","","0.8","","0.8","0","91","0","52","0","186","","15","0","81","0","231","0","124","0","39","0","0","0","-33.3","0,0111,+","1041",",0,0124,+","224",",0,1222,+","27.2",",0,0907,","28.3","0,0814,+","0.0","0,0901","-4.4","0,1005","-4.4","0,1005","-7.2","0,1017","-10.0","0,1018","-1.1","0,0614","-3.3","0,0516","-5.0","0,0502","-7.2","0,0425","-9.4","0,0407","6661.3","","6661.3","0","508.7",",0","2252",",0","-0.26","0","5.94","0","-6.46","0","","","","","","","","","","","",""
"USW00026528","1951","62.32","-150.095","106.7","TALKEETNA AIRPORT, AK US","","","8.9","","8.9","0","145","0","85","0","170","","38","0","78","0","226","0","127","0","25","0","0","0","-40.6","0,0117,","2489",",0,0226,","323",",0,0222,","33.0",",0,0822,","31.7","0,0711,","-1.1","0,0923","-5.6","0,1004","-5.6","0,1004","-7.8","0,1008","-8.9","0,1009","0.0","0,0525","-2.8","0,0524","-5.0","0,0505","-10.0","0,0412","-10.0","0,0412","6930.7","","6930.7","0","812.1",",0","4316",",0","-0.43","0","5.11","0","-5.97","0","","","","","","","","","","","",""
"USW00026528","1952","62.32","-150.095","106.7","TALKEETNA AIRPORT, AK US","","","2.0","","2.0","0","141","0","76","0","215","","42","0","63","0","230","0","97","0","17","0","0","0","-38.3","0,0123,","1702",",0,0310,+","305",",0,0111,","34.0",",0,0825,","30.6","0,0720,","-0.6","0,0827","-2.2","0,0905","-4.4","0,0906","-7.8","0,1018","-8.9","0,1019","-0.6","0,0528","-5.0","0,0513","-5.0","0,0513","-10.0","0,0503","-10.0","0,0503","6841.0","","6841.0","0","695.2",",0","3254",",0","0.58","0","5.94","0","-4.79","0","","","","","","","","","","","",""
"USW00026528","1953","62.32","-150.095","106.7","TALKEETNA AIRPORT, AK US","","","18.1","","18.1","0","126","0","61","0","167","","28","0","63","0","221","0","116","0","37","0","1","0","-38.9","0,0205,","1397",",0,0302,+","422",",0,0228,","36.6",",0,0228,","32.8","0,0626,","0.0","0,0909","-6.1","0,0930","-6.1","0,0930","-7.2","0,1002","-14.4","0,1026","0.0","0,0526","-3.3","0,0511","-5.6","0,0423","-8.3","0,0415","-10.0","0,0409","6065.6","","6065.6","0","596.7",",0","2463",",0","1.35","0","7.12","0","-4.43","0","","","","","","","","","","","",""
"USW00026528","1954","62.32","-150.095","106.7","TALKEETNA AIRPORT, AK US","","","0.0","","0.0","0","138","0","70","0","185","","34","0","77","0","220","0","122","0","37","0","0","0","-36.7","0,1223,+","1346",",0,0321,","338",",0,0320,","39.4",",0,0622,","27.2","0,0618,","-2.2","0,0920","-2.2","0,0920","-5.6","0,1004","-7.2","0,1019","-10.6","0,1108","0.0","0,0531","-2.2","0,0516","-6.7","0,0427","-6.7","0,0427","-9.4","0,0422","6509.4","","6509.4","0","717.0",",0","2919",",0","0.09","0","6.27","0","-6.09","0","","","","","","","","","","","",""
"USW00026528","1955","62.32","-150.095","106.7","TALKEETNA AIRPORT, AK US","","","2.2","","2.2","0","162","0","79","0","218","","49","0","82","0","241","0","135","0","27","0","0","0","-38.9","0,1210,","1575",",0,0223,+","368",",0,1229,","49.0",",0,0824,","30.6","0,0721,","-0.6","0,0814","-3.3","X,0915","-5.6","0,0918","-8.3","0,1013","-17.2","0,1020","-0.6","0,0603","-3.3","0,0519","-5.6","0,0505","-7.8","0,0503","-12.2","0,0428","6536.3","","6536.3","0","810.3",",0","3612",",0","-1.06","0","4.70","0","-6.81","0","","","","","","","","","","","",""
"USW00026528","1956","62.32","-150.095","106.7","TALKEETNA AIRPORT, AK US","","","4.7","","4.7","0","139","0","66","0","211","","26","0","89","0","230","0","134","0","26","0","1","0","-41.7","0,0301,","1346",",0,0317,+","254",",0,1027,","43.7",",0,0731,","32.2","0,0714,","-0.6","0,0921","-5.0","0,0922","-5.0","0,0922","-6.7","0,0924","-8.9","0,1006","0.0","0,0528","-2.2","0,0518","-6.7","0,0422","-6.7","0,0422","-16.7","0,0414","7166.0","","7166.0","0","644.9",",0","2436",",0","-1.46","0","4.10","0","-7.01","0","","","","","","","","","","","",""
"USW00026528","1957","62.32","-150.095","106.7","TALKEETNA AIRPORT, AK US","","","3.7","","3.7","0","112","0","66","0","176","","17","0","60","0","216","0","91","0","55","0","0","0","-35.6","0,1220,+","1524",",0,0128,","229",",0,0104,","41.9",",0,0918,","29.4","0,0808,+","-0.6","0,0916","-2.2","0,0920","-6.7","0,0929","-6.7","0,0929","-10.0","0,1001","0.0","0,0525","-2.2","0,0507","-5.0","0,0427","-7.2","0,0419","-9.4","0,0408","6769.4","","6769.4","0","579.8",",0","1453",",0","1.82","0","7.52","0","-3.89","0","","","","","","","","","","","",""
"USW00026528","1958","62.32","-150.095","106.7","TALKEETNA AIRPORT, AK US","","","2.5","","2.5","0","118","0","59","0","177","","18","0","46","0","229","0","103","0","25","0","0","0","-32.8","0,1231,","584",",0,0313,","152",",0,1224,+","24.1",",0,0923,","29.4","0,0704,","-0.6","0,0908","-2.8","0,0917","-4.4","0,0921","-10.6","0,1004","-10.6","0,1004","-0.6","0,0528","-3.3","0,0513","-7.2","0,0422","-7.2","0,0422","-8.9","0,0419","5774.6","","5774.6","0","576.0",",0","1470",",0","1.22","0","6.79","0","-4.34","0","","","","","","","","","","","",""
"USW00026528","1959","62.32","-150.095","106.7","TALKEETNA AIRPORT, AK US","","","4.2","","4.2","0","113","0","53","0","187","","15","0","58","0","228","0","126","0","39","0","0","0","-34.4","0,0101,","864",",0,0209,+","206",",0,0202,","34.3",",0,0818,","31.7","0,0618,","0.0","0,0905","-2.2","0,0918","-5.0","0,1006","-6.7","0,1009","-10.0","0,1013","-0.6","0,0611","-3.3","0,0507","-5.0","0,0504","-6.7","0,0429","-13.3","0,0420","6595.4","","6595.4","0","588.7",",0","1340",",0","0.95","0","6.42","0","-4.51","0","","","","","","","","","","","",""
"USW00026528","1960","62.32","-150.095","106.7","TALKEETNA AIRPORT, AK US","","","0.8","","0.8","0","134","0","71","0","170","","19","0","43","0","225","0","97","0","28","0","0","0","-39.4","0,0115,","1194",",0,0229,+","254",",0,0222,","51.8",",0,0928,","29.4","0,0712,","-0.6","0,0831","-3.9","0,0919","-4.4","0,0926","-6.7","0,1016","-10.0","0,1018","0.0","0,0521","-2.2","0,0503","-4.4","0,0420","-7.8","0,0414","-12.2","0,0404","6180.5","","6180.5","0","656.6",",0","1447",",0","1.62","0","6.98","0","-3.74","0","","","","","","","","","","","",""
"USW00026528","1961","62.32","-150.095","106.7","TALKEETNA AIRPORT, AK US","","","0.6","","0.6","0","149","0","77","0","199","","21","0","79","0","224","0","130","0","19","0","0","0","-47.2","0,1228,","838",",0,1231,+","229",",0,1114,+","25.9",",0,0803,","27.2","0,0618,","-2.2","0,0904","-2.2","0,0904","-4.4","0,1004","-8.3","0,1006","-10.0","0,1010","0.0","0,0604","-3.3","0,0513","-5.0","0,0503","-7.8","0,0421","-15.0","0,0420","6250.1","","6250.1","0","680.7",",0","1979",",0","-0.52","0","5.00","0","-6.03","0","","","","","","","","","","","",""
"USW00026528","1962","62.32","-150.095","106.7","TALKEETNA AIRPORT, AK US","","","3.4","","3.4","0","125","0","66","0","181","","15","0","74","0","232","0","119","0","36","0","0","0","-35.6","0,1206,","2134",",0,0221,","483",",0,0220,","41.9",",0,0220,","29.4","0,0617,","-2.2","0,0831","-2.2","0,0831","-4.4","0,1004","-9.4","0,1013","-9.4","0,1013","0.0","0,0531","-3.9","0,0507","-5.6","0,0506","-6.7","0,0425","-8.9","0,0415","7054.6","","7054.6","0","675.5",",0","2043",",0","0.34","0","5.95","0","-5.26","0","","","","","","","","","","","",""
"USW00026528","1963","62.32","-150.095","106.7","TALKEETNA AIRPORT, AK US","","","0.0","","0.0","0","131","0","85","0","170","","27","0","43","0","225","0","98","0","32","0","0","0","-32.8","0,0105,","1092",",0,0422,","335",",0,1209,","48.0",",0,1006,","27.8","0,0813,","-1.7","0,0915","-2.8","0,0923","-4.4","0,1005","-6.7","0,1011","-8.9","0,1025","-0.6","0,0526","-3.9","0,0508","-5.6","0,0501","-11.1","0,0419","-11.1","0,0419","6296.4","","6296.4","0","1141.9",",0","3171",",0","1.37","0","6.65","0","-3.90","0","","","","","","","","","","","",""
"USW00026528","1964","62.32","-150.095","106.7","TALKEETNA AIRPORT, AK US","","","0.0","","0.0","0","138","0","73","0","224","","38","0","85","0","235","0","129","0","36","0","0","0","-39.4","0,1210,","940",",0,1231,+","371",",0,0417,","42.9",",0,1118,","26.1","0,0612,+","-0.6","0,0906","-2.8","0,1011","-5.0","0,1015","-11.7","0,1017","-11.7","0,1017","0.0","0,0530","-2.2","0,0526","-5.0","0,0512","-6.7","0,0511","-11.7","0,0510","6621.6","","6621.6","0","692.9",",0","3896",",0","-0.78","0","5.02","0","-6.59","0","","","","","","","","","","","",""
"USW00026528","1965","62.32","-150.095","106.7","TALKEETNA AIRPORT, AK US","","","1.4","","1.4","0","151","0","78","0","200","","","","75","0","225","0","126","0","15","0","0","0","-38.3","0,1222,+","1168",",0,0304,+","","","39.1",",0,0926,","27.8","0,0730,","-1.7","0,0825","-3.3","0,0928","-4.4","0,1008","-8.9","0,1009","-8.9","0,1009","-0.6","0,0518","-5.6","0,0517","-5.6","0,0517","-6.7","0,0423","-8.9","0,0414","6702.7","","6702.7","0","777.1",",0","","","-0.44","0","4.88","0","-5.75","0","","","","","","","","","","","",""
"USW00026528","1966","62.32","-150.095","106.7","TALKEETNA AIRPORT, AK US","","","0.8","","0.8","0","151","0","79","0","178","","22","0","80","0","233","0","139","0","31","0","0","0","-35.0","0,1210,+","1041",",0,0323,+","119",",0,1229,","63.5",",0,0417,","28.9","0,0724,","-1.1","0,0904","-2.8","0,0909","-4.4","0,0930","-8.3","0,1011","-10.0","0,1021","-2.2","0,0521","-2.2","0,0521","-4.4","0,0520","-10.0","0,0425","-10.0","0,0425","6983.9","","6983.9","0","829.8",",0","1520",",0","-0.22","0","5.64","0","-6.07","0","","","","","","","","","","","",""
"USW00026528","1967","62.32","-150.095","106.7","TALKEETNA AIRPORT, AK US","","","0.3","","0.3","0","149","0","85","0","200","","39","0","71","0","230","0","115","0","25","0","0","0","-37.8","0,1203,","1448",",0,0411,","495",",0,1118,","54.9",",0,1229,","28.3","0,0711,","-1.1","0,0909","-2.2","0,0929","-6.1","0,1005","-9.4","0,1006","-9.4","0,1006","-0.6","0,0528","-2.2","0,0518","-4.4","0,0508","-8.9","0,0426","-8.9","0,0426","6682.8","","6682.8","0","985.8",",0","3927",",0","0.44","0","6.00","0","-5.11","0","","","","","","","","","","","",""
"USW00026528","1968","62.32","-150.095","106.7","TALKEETNA AIRPORT, AK US","","","3.7","","3.7","0","119","0","55","0","193","","28","0","72","0","231","0","110","0","37","0","0","0","-37.8","0,0205,","1041",",0,0225,","287",",0,0223,","22.1",",0,0210,","28.9","0,0806,","-0.6","0,0903","-2.2","0,0916","-6.1","0,0921","-7.8","0,0923","-12.2","0,1019","-0.6","0,0601","-2.2","0,0512","-7.8","0,0429","-7.8","0,0429","-9.4","0,0421","6355.9","","6355.9","0","467.6",",0","2222",",0","0.18","0","5.99","0","-5.64","0","40","X","","","","","11.6","X","","","",""
"USW00026528","1969","62.32","-150.095","106.7","TALKEETNA AIRPORT, AK US","","","6.0","","6.0","0","104","0","49","0","160","","22","0","60","0","236","0","93","0","34","0","1","0","-36.1","0,0205,","737",",0,0228,+","208",",0,0224,","33.5",",0,0728,","32.8","0,0614,","-2.2","0,0808","-2.2","0,0808","-4.4","0,0925","-7.2","0,1020","-9.4","0,1021","-1.7","0,0529","-2.2","0,0507","-4.4","0,0424","-9.4","0,0403","-9.4","0,0403","6616.4","","6616.4","0","394.0",",0","1551",",0","1.45","0","7.55","0","-4.66","0","30","X","","","","","11.2","X","","","",""
"USW00026528","1970","62.32","-150.095","106.7","TALKEETNA AIRPORT, AK US","","","4.2","","4.2","0","144","0","88","0","176","","25","0","54","0","234","0","95","0","14","0","0","0","-42.8","0,1231,","864",",0,1226,+","483",",0,1223,","50.0",",0,0912,","28.3","0,0726,","-0.6","0,0903","-6.7","0,0908","-6.7","0,0908","-6.7","0,0908","-9.4","0,0922","-0.6","0,0531","-3.3","0,0508","-4.4","0,0504","-7.2","0,0426","-10.6","0,0410","5903.9","","5903.9","0","825.7",",0","2546",",0","0.55","0","5.61","0","-4.51","0","30","X","","","","","11.6","X","","","",""
