"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00012577","1952","31.4238","-86.0667","59.4","ELBA, AL US","88","0","74","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","66.8",",0,0806,","","","","","1285.8",",0","0",",0"
"USC00012577","1953","31.4238","-86.0667","59.4","ELBA, AL US","123","0","90","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","212.3",",0,1204,","","","","","1842.6",",0","0",",0"
"USC00012577","1954","31.4238","-86.0667","59.4","ELBA, AL US","58","0","45","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","49.5",",0,0328,","","","","","663.4",",0","0",",0"
"USC00012577","1955","31.4238","-86.0667","59.4","ELBA, AL US","63","0","57","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","158.8",",0,0414,","","","","","989.0",",0","0",",0"
"USC00012577","1956","31.4238","-86.0667","59.4","ELBA, AL US","67","0","65","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","160.0",",0,0925,","","","","","1402.7",",0","0",",0"
"USC00012577","1957","31.4238","-86.0667","59.4","ELBA, AL US","78","0","72","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","176.5",",0,0405,","","","","","1433.2",",0","0",",0"
"USC00012577","1958","31.4238","-86.0667","59.4","ELBA, AL US","72","0","68","0","0","","1","0","0",",0,1231,+","25",",0,0213,","81.3",",0,0714,","","","","","1135.0",",0","25",",0"
"USC00012577","1959","31.4238","-86.0667","59.4","ELBA, AL US","92","0","83","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","73.7",",0,0901,","","","","","1278.7",",0","0",",0"
"USC00012577","1960","31.4238","-86.0667","59.4","ELBA, AL US","88","0","85","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","91.4",",0,0403,","","","","","1458.9",",0","0",",0"
"USC00012577","1961","31.4238","-86.0667","59.4","ELBA, AL US","101","0","91","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","167.1",",0,0831,","","","","","1702.7",",0","0",",0"
"USC00012577","1962","31.4238","-86.0667","59.4","ELBA, AL US","84","0","71","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","105.7",",0,0401,","","","","","1110.3",",0","0",",0"
"USC00012577","1963","31.4238","-86.0667","59.4","ELBA, AL US","82","0","75","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","87.4",",0,0928,","","","","","1269.4",",0","0",",0"
"USC00012577","1965","31.4238","-86.0667","59.4","ELBA, AL US","101","0","81","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","53.3",",0,1219,","","","","","1296.6",",0","0",",0"
"USC00012577","1966","31.4238","-86.0667","59.4","ELBA, AL US","104","0","74","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","83.8",",0,0115,","","","","","1348.6",",0","0",",0"
"USC00012577","1967","31.4238","-86.0667","59.4","ELBA, AL US","101","0","77","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","76.2",",0,1101,","","","","","1275.2",",0","0",",0"
"USC00012577","1968","31.4238","-86.0667","59.4","ELBA, AL US","104","0","84","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","110.5",",0,0918,","","","","","1203.6",",0","0",",0"
"USC00012577","1969","31.4238","-86.0667","59.4","ELBA, AL US","103","0","76","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","88.9",",0,0921,","","","","","1501.7",",0","0",",0"
"USC00012577","1970","31.4238","-86.0667","59.4","ELBA, AL US","109","0","89","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","154.9",",0,0604,","","","","","1560.6",",0","0",",0"
"USC00012577","1971","31.4238","-86.0667","59.4","ELBA, AL US","117","0","89","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","101.6",",0,1129,","","","","","1630.6",",0","0",",0"
"USC00012577","1972","31.4238","-86.0667","59.4","ELBA, AL US","105","0","79","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","155.7",",0,1221,","","","","","1414.0",",0","0",",0"
"USC00012577","1973","31.4238","-86.0667","59.4","ELBA, AL US","118","0","92","0","","","1","0","","","229",",0,0210,","136.9",",0,0312,","","","","","1635.3",",0","229",",0"
"USC00012577","1974","31.4238","-86.0667","59.4","ELBA, AL US","106","0","77","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","99.1",",0,0101,","","","","","1236.2",",0","0",",0"
"USC00012577","1975","31.4238","-86.0667","59.4","ELBA, AL US","127","0","108","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","229.9",",0,0410,","","","","","2212.6",",0","0",",0"
"USC00012577","1976","31.4238","-86.0667","59.4","ELBA, AL US","111","0","84","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","109.2",",0,0515,","","","","","1536.4",",0","0",",0"
"USC00012577","1977","31.4238","-86.0667","59.4","ELBA, AL US","112","0","79","0","","","","","","","","","69.9",",0,0322,","","","","","1424.3",",0","",""
"USC00012577","1978","31.4238","-86.0667","59.4","ELBA, AL US","106","0","78","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","138.4",",0,0125,","","","","","1720.5",",0","0",",0"
"USC00012577","1979","31.4238","-86.0667","59.4","ELBA, AL US","119","0","86","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","72.9",",0,0304,","","","","","1702.1",",0","0",",0"
"USC00012577","1980","31.4238","-86.0667","59.4","ELBA, AL US","108","0","78","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","96.5",",0,0313,","","","","","1440.8",",0","0",",0"
"USC00012577","1981","31.4238","-86.0667","59.4","ELBA, AL US","102","0","70","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","118.1",",0,0211,","","","","","1187.2",",0","0",",0"
"USC00012577","1982","31.4238","-86.0667","59.4","ELBA, AL US","129","0","87","0","","","","","","","","","77.0",",0,0622,","","","","","1501.0",",0","",""
"USC00012577","1983","31.4238","-86.0667","59.4","ELBA, AL US","126","0","101","0","","","0","0","","","0",",0,1231,+","168.9",",0,0520,","","","","","1918.2",",0","0",",0"
"USC00012577","1984","31.4238","-86.0667","59.4","ELBA, AL US","99","0","68","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","74.9",",0,1205,","","","","","1185.8",",0","0",",0"
"USC00012577","1985","31.4238","-86.0667","59.4","ELBA, AL US","115","0","86","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","97.8",",0,0206,","","","","","1437.3",",0","0",",0"
"USC00012577","1986","31.4238","-86.0667","59.4","ELBA, AL US","112","0","80","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","120.7",",0,0314,","","","","","1265.0",",0","0",",0"
"USC00012577","1987","31.4238","-86.0667","59.4","ELBA, AL US","111","0","84","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","124.5",",0,0614,","","","","","1238.8",",0","0",",0"
"USC00012577","1988","31.4238","-86.0667","59.4","ELBA, AL US","113","0","76","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","90.7",",0,0304,","","","","","1315.4",",0","0",",0"
"USC00012577","1989","31.4238","-86.0667","59.4","ELBA, AL US","118","0","89","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","85.1",",0,0616,","","","","","1621.1",",0","0",",0"
"USC00012577","1990","31.4238","-86.0667","59.4","ELBA, AL US","106","0","67","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","154.9",",0,0317,","","","","","1261.5",",0","0",",0"
"USC00012577","1991","31.4238","-86.0667","59.4","ELBA, AL US","138","0","92","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","91.4",",0,0302,","","","","","1623.2",",0","0",",0"
"USC00012577","1992","31.4238","-86.0667","59.4","ELBA, AL US","132","0","90","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","66.8",",0,1217,","","","","","1772.5",",0","0",",0"
"USC00012577","1993","31.4238","-86.0667","59.4","ELBA, AL US","","","","","1","","0","0","51",",0,0313,","0",",0,1231,+","","","","","","","","","0",",0"
"USC00012577","1994","31.4238","-86.0667","59.4","ELBA, AL US","134","0","91","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","221.2",",0,0707,","","","","","1818.2",",0","0",",0"
"USC00012577","1996","31.4238","-86.0667","59.4","ELBA, AL US","87","0","69","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","69.9",",0,0127,+","","","","","1319.8",",0","0",",0"
"USC00012577","2003","31.4238","-86.0667","59.4","ELBA, AL US","99","0","84","0","1","","0","0","25",",0,1124,","0",",0,1231,+","102.1",",0,0222,","","","","","1672.0",",0","0",",0"
