"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00013773","1957","38.50362","-77.30503","3.0","QUANTICO MCAS, VA US","","","764.4","","764.4","X","102","X","65","X","8","","7","X","1","X","79","X","9","X","166","X","41","X","-18.3","X,0118,","102",",X,1205,+","173",",X,1204,","89.4",",X,0825,","36.7","X,0721,","-0.6","X,1028","-2.8","X,1110","-6.7","X,1112","-6.7","X,1112","-8.9","X,1211","0.0","X,0413","-3.3","X,0304","-4.4","X,0222","-10.0","X,0120","-10.0","X,0120","2236.3","","2236.3","X","956.7",",X","524",",X","13.82","X","19.05","X","8.58","X","","","","","315","X","","","","","23.6","X"
"USW00013773","1958","38.50362","-77.30503","3.0","QUANTICO MCAS, VA US","","","688.3","","688.3","X","103","X","77","X","8","","7","X","0","X","93","X","18","X","174","X","35","X","-15.0","X,1216,+","102",",X,0219,+","251",",X,0215,","119.4",",X,0824,","36.1","X,0731,","-1.7","X,1108","-7.8","X,1130","-7.8","X,1130","-7.8","X,1130","-9.4","X,1207","-1.7","X,0324","-2.2","X,0316","-9.4","X,0221","-9.4","X,0221","-9.4","X,0221","2647.7","","2647.7","X","1256.2",",X","1033",",X","12.84","X","18.06","X","7.62","X","","","","","338","X","","","","","33.4","X"
"USW00013773","1959","38.50362","-77.30503","3.0","QUANTICO MCAS, VA US","","","915.6","","915.6","X","107","X","79","X","0","","3","X","0","X","93","X","9","X","184","X","43","X","-16.7","X,0118,","0","T,X,0412,+","102",",X,0412,","72.4",",X,0602,","37.2","X,0630,","-0.6","X,1103","-3.3","X,1117","-5.6","X,1118","-7.2","X,1223","","","-4.4","X,0329","-4.4","X,0329","-4.4","X,0329","-9.4","X,0221","-9.4","X,0221","2414.7","","2414.7","X","1157.3",",X","173",",X","14.27","X","19.82","X","8.71","X","","","","","315","X","","","","","17.0","X"
"USW00013773","1960","38.50362","-77.30503","3.0","QUANTICO MCAS, VA US","","","700.5","","700.5","X","110","X","81","X","33","","8","X","0","X","109","X","17","X","174","X","19","X","-15.0","X,1223,","178",",X,0304,","180",",X,0303,","61.7",",X,0614,","35.0","X,0803,","-0.6","X,1026","-3.9","X,1108","-6.1","X,1202","-7.2","X,1209","-9.4","X,1210","-2.2","X,0411","-2.2","X,0411","-6.1","X,0316","-8.3","X,0314","-13.3","X,0311","2560.9","","2560.9","X","1160.5",",X","771",",X","12.87","X","18.14","X","7.60","X","","","","","338","X","","","","","20.6","X"
"USW00013773","1961","38.50362","-77.30503","3.0","QUANTICO MCAS, VA US","","","740.3","","740.3","X","118","X","74","X","28","","9","X","2","X","105","X","11","X","175","X","34","X","-20.6","X,0128,","381",",X,0209,","292",",X,0208,","47.8",",X,0208,","35.0","X,0723,","0.0","X,1108","-2.8","X,1109","-4.4","X,1208","-7.8","X,1214","-9.4","X,1231","-0.6","X,0528","-2.2","X,0430","-5.6","X,0318","-11.1","X,0206","-11.1","X,0206","2761.6","","2761.6","X","871.9",",X","926",",X","13.30","X","18.77","X","7.83","X","","","","","338","X","","","","","27.2","X"
"USW00013773","1962","38.50362","-77.30503","3.0","QUANTICO MCAS, VA US","","","668.6","","668.6","X","113","X","71","X","20","","12","X","0","X","95","X","23","X","175","X","26","X","-15.0","X,1213,","127",",X,1226,+","175",",X,1225,","35.1",",X,0526,","35.0","X,0901,+","-0.6","X,1026","-2.8","X,1107","-8.3","X,1210","-8.3","X,1210","-10.0","X,1211","-1.1","X,0404","-3.9","X,0308","-4.4","X,0305","-8.9","X,0304","-8.9","X,0304","2406.9","","2406.9","X","885.7",",X","915",",X","12.97","X","18.30","X","7.63","X","","","","","180","X","","","","","21.6","X"
"USW00013773","1963","38.50362","-77.30503","3.0","QUANTICO MCAS, VA US","","","622.7","","622.7","X","87","X","54","X","8","","2","X","0","X","108","X","18","X","178","X","30","X","-14.4","X,1231,+","102",",X,1224,","221",",X,1223,","62.0",",X,1106,","36.1","X,0610,+","0.0","X,1031","-2.2","X,1104","-4.4","X,1202","-10.0","X,1215","-10.0","X,1215","-1.1","X,0416","-4.4","X,0303","-4.4","X,0303","-11.1","X,0227","-11.1","X,0227","2643.1","","2643.1","X","707.1",",X","343",",X","12.82","X","18.75","X","6.88","X","","","","","338","X","","","","","20.6","X"
"USW00013773","1964","38.50362","-77.30503","3.0","QUANTICO MCAS, VA US","","","703.4","","703.4","X","91","X","61","X","15","","7","X","0","X","83","X","4","X","174","X","40","X","-16.1","X,0115,","178",",X,0115,+","152",",X,0211,","35.8",",X,0929,","38.9","X,0610,","-1.7","X,1011","-2.8","X,1121","-8.9","X,1122","-8.9","X,1122","-8.9","X,1122","0.0","X,0410","-2.2","X,0405","-6.1","X,0331","-6.7","X,0118","-13.3","X,0116","2502.7","","2502.7","X","758.4",",X","559",",X","13.62","X","19.40","X","7.84","X","","","","","225","X","","","","","25.7","X"
"USW00013773","1965","38.50362","-77.30503","3.0","QUANTICO MCAS, VA US","","","732.9","","732.9","X","97","X","59","X","12","","4","X","2","X","101","X","8","X","173","X","37","X","-17.8","X,0204,+","127",",X,0130,","119",",X,0130,","45.5",",X,1007,","35.0","X,0629,","-0.6","X,1006","-2.2","X,1029","-5.6","X,1130","-6.7","X,1227","","","-2.2","X,0405","-2.2","X,0405","-4.4","X,0322","-10.0","X,0321","-10.0","X,0321","2594.1","","2594.1","X","663.3",",X","357",",X","13.30","X","19.08","X","7.52","X","","","","","45","X","","","","","23.6","X"
"USW00013773","1966","38.50362","-77.30503","3.0","QUANTICO MCAS, VA US","","","746.2","","746.2","X","108","X","58","X","25","","9","X","0","X","92","X","7","X","169","X","45","X","-16.7","X,0201,","559",",X,0131,","239",",X,0126,","80.3",",X,0914,","37.2","X,0711,+","0.0","X,1031","-2.2","X,1105","-6.1","X,1203","-8.9","X,1204","-8.9","X,1204","-0.6","X,0511","-3.9","X,0329","-5.0","X,0309","-9.4","X,0221","-9.4","X,0221","2464.5","","2464.5","X","773.8",",X","1261",",X","13.33","X","18.96","X","7.71","X","","","","","270","X","","","","","21.6","X"
"USW00013773","1967","38.50362","-77.30503","3.0","QUANTICO MCAS, VA US","","","606.4","","606.4","X","102","X","55","X","23","","7","X","0","X","87","X","7","X","166","X","15","X","-12.8","X,0213,","229",",X,0218,","203",",X,0217,","32.8",",X,0714,","35.0","X,0616,","0.0","X,1105","-4.4","X,1106","-4.4","X,1106","-8.3","X,1202","","","0.0","X,0504","-2.8","X,0320","-11.1","X,0319","-11.1","X,0319","-11.1","X,0319","2484.1","","2484.1","X","544.5",",X","732",",X","13.03","X","18.45","X","7.61","X","","","","","315","X","","","","","22.6","X"
"USW00013773","1968","38.50362","-77.30503","3.0","QUANTICO MCAS, VA US","","","767.7","","767.7","X","102","X","58","X","10","","3","X","0","X","95","X","15","X","183","X","39","X","-16.7","X,0108,","127",",X,0115,","127",",X,0115,","70.1",",X,0702,","36.7","X,0702,+","-0.6","X,1031","-3.3","X,1114","-4.4","X,1209","-8.3","X,1210","-11.1","X,1211","0.0","X,0325","-5.6","X,0314","-5.6","X,0314","-7.2","X,0304","-11.1","X,0223","2572.2","","2572.2","X","817.6",",X","237",",X","13.72","X","19.33","X","8.12","X","","","","","","","","","","","",""
"USW00013773","1969","38.50362","-77.30503","3.0","QUANTICO MCAS, VA US","","","794.2","","794.2","X","106","X","62","X","4","","5","X","0","X","91","X","3","X","171","X","33","X","-10.6","X,0102,","51",",X,0302,","145",",X,0301,","56.9",",X,0728,","35.6","X,0719,+","-0.6","X,1023","-3.9","X,1121","-5.6","X,1122","-7.2","X,1221","","","-1.1","X,0401","-2.2","X,0331","-4.4","X,0312","-7.2","X,0128","-8.9","X,0115","2370.1","","2370.1","X","804.2",",X","494",",X","13.65","X","18.56","X","8.74","X","","","","","","","","","","","",""
"USW00013773","1970","38.50362","-77.30503","3.0","QUANTICO MCAS, VA US","","","815.5","","815.5","X","103","X","74","X","13","","5","X","0","X","87","X","12","X","172","X","37","X","-16.7","X,0122,","127",",X,0121,","112",",X,0120,","61.2",",X,1111,","34.4","X,0923,+","-2.8","X,1117","-2.8","X,1117","-5.6","X,1123","-7.8","X,1124","-8.9","X,1125","0.0","X,0408","-2.8","X,0330","-4.4","X,0317","-10.6","X,0226","-10.6","X,0226","2633.9","","2633.9","X","983.7",",X","369",",X","13.67","X","18.84","X","8.50","X","","","","","270","X","","","","","20.6","X"
"USW00013773","1971","38.50362","-77.30503","3.0","QUANTICO MCAS, VA US","","","725.2","","725.2","X","106","X","67","X","8","","6","X","0","X","80","X","12","X","170","X","11","X","-15.6","X,0202,","178",",X,0102,+","119",",X,0326,","111.0",",X,0827,","33.3","X,0810,+","-0.6","X,1105","-2.8","X,1109","-5.6","X,1203","","","","","-0.6","X,0403","-3.9","X,0325","-5.0","X,0309","-6.7","X,0215","-10.6","X,0210","2498.4","","2498.4","X","1208.0",",X","360",",X","13.81","X","18.78","X","8.84","X","","","","","330","X","","","","","25.7","X"
"USW00013773","1972","38.50362","-77.30503","3.0","QUANTICO MCAS, VA US","","","642.9","","642.9","X","135","X","88","X","2","","4","X","0","X","82","X","4","X","165","X","19","X","-16.1","X,0116,","51",",X,0202,","76",",X,0217,","127.3",",X,0621,","36.1","X,0722,","-0.6","X,1020","-3.9","X,1123","-4.4","X,1125","-6.7","X,1218","","","-2.2","X,0410","-2.2","X,0410","-6.1","X,0311","-8.3","X,0221","-10.0","X,0208","2253.9","","2253.9","X","1321.5",",X","234",",X","13.42","X","18.31","X","8.54","X","","","","","270","X","","","","","22.1","X"
"USW00013773","1973","38.50362","-77.30503","3.0","QUANTICO MCAS, VA US","","","854.3","","854.3","X","115","X","81","X","4","","2","X","0","X","70","X","5","X","184","X","29","X","-11.7","X,0218,+","152",",X,1218,","89",",X,1217,","74.4",",X,0701,","35.0","X,0714,","-0.6","X,1106","-3.3","X,1107","-4.4","X,1217","-10.6","X,1218","-10.6","X,1218","0.0","X,0413","-2.2","X,0301","-8.3","X,0219","-8.3","X,0219","-11.7","X,0218","2274.1","","2274.1","X","1166.1",",X","181",",X","14.63","X","19.50","X","9.77","X","","","","","180","X","","","","","21.6","X"
"USW00013773","1974","38.50362","-77.30503","3.0","QUANTICO MCAS, VA US","","","675.2","","675.2","X","123","X","76","X","1","","1","X","0","X","59","X","1","X","181","X","17","X","-9.4","X,0210,","76",",X,0209,","74",",X,0208,","61.0",",X,1201,","35.0","X,0710,","-1.1","X,1004","-2.2","X,1123","-4.4","X,1126","-7.2","X,1127","","","-0.6","X,0407","-2.8","X,0326","-6.7","X,0227","-6.7","X,0227","-9.4","X,0210","2079.7","","2079.7","X","1070.7",",X","87",",X","14.17","X","19.25","X","9.09","X","","","","","340","X","","","","","21.1","X"
"USW00013773","1975","38.50362","-77.30503","3.0","QUANTICO MCAS, VA US","","","757.3","","757.3","X","138","X","93","X","4","","4","X","0","X","70","X","3","X","185","X","23","X","-8.3","X,0121,+","76",",X,0205,","114",",X,0204,","116.3",",X,0926,","37.8","X,0804,","0.0","X,1031","-2.2","X,1217","-6.7","X,1218","-6.7","X,1218","","","-0.6","X,0414","-5.6","X,0309","-5.6","X,0309","-6.7","X,0210","","","2284.8","","2284.8","X","1328.2",",X","262",",X","14.47","X","19.35","X","9.59","X","","","","","","","","","","","",""
"USW00013773","1976","38.50362","-77.30503","3.0","QUANTICO MCAS, VA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2006.0","","2006.0","X","","","","","","","","","","","","","","","","","","","","","",""
"USW00013773","1985","38.50362","-77.30503","3.0","QUANTICO MCAS, VA US","","","830.6","","830.6","X","115","X","62","X","10","","4","X","2","X","82","X","10","X","196","X","35","X","-18.9","X,0121,+","76",",X,0201,+","102",",X,0131,","64.5",",X,0818,","36.7","X,0815,","-2.8","X,1123","-2.8","X,1123","-6.7","X,1215","-6.7","X,1215","-8.9","Z,1219","-3.3","X,0410","-3.3","X,0410","-4.4","X,0307","-6.7","X,0216","-10.0","X,0127","","","","","1028.7",",X","249",",X","14.78","X","20.22","X","9.34","X","","","","","150","X","","","","","22.6","X"
"USW00013773","1986","38.50362","-77.30503","3.0","QUANTICO MCAS, VA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2135.6","","2135.6","X","","","","","","","","","","","","","","","","","","","","","",""
"USW00013773","1988","38.50362","-77.30503","3.0","QUANTICO MCAS, VA US","2.1","X","861.3","","861.3","X","102","X","65","X","19","","5","X","0","X","86","X","9","X","169","X","56","X","-14.4","X,0111,","203",",X,0109,","152",",X,0108,","47.0",",X,0326,","40.0","X,0817,","-0.6","X,1014","-2.2","X,1204","-4.4","X,1210","-11.7","X,1212","-11.7","X,1212","0.0","X,0328","-4.4","X,0322","-4.4","X,0322","-8.3","X,0214","-10.0","X,0207","","","","","904.6",",X","395",",X","14.03","X","19.71","X","8.35","X","","","","","340","X","","","","","23.1","X"
"USW00013773","1989","38.50362","-77.30503","3.0","QUANTICO MCAS, VA US","2.1","X","811.1","","811.1","X","137","X","87","X","30","","7","X","0","X","93","X","13","X","178","X","26","X","-15.0","X,1225,","203",",X,1209,","206",",X,1208,","61.0",",X,0306,","36.1","X,0805,+","0.0","X,1104","-4.4","X,1123","-4.4","X,1123","-7.8","X,1124","-8.9","X,1216","-1.1","X,0412","-2.2","X,0320","-6.1","X,0308","-6.7","X,0211","","","2333.2","","2333.2","X","1337.4",",X","613",",X","13.67","X","18.80","X","8.54","X","","","","","350","X","","","","","22.1","X"
"USW00013773","1990","38.50362","-77.30503","3.0","QUANTICO MCAS, VA US","2.2","X","835.3","","835.3","X","125","X","90","X","1","","3","X","0","X","56","X","1","X","204","X","39","X","-9.4","X,0226,","51",",X,1228,","69",",X,1227,","50.5",",X,1110,+","38.3","X,0705,","0.0","X,1027","-2.2","X,1119","-6.1","X,1225","","","","","-1.1","X,0413","-7.2","X,0309","-7.2","X,0309","-7.2","X,0309","-9.4","X,0226","2195.8","","2195.8","X","1034.1",",X","197",",X","15.61","X","21.33","X","9.89","X","","","","","190","X","","","","","20.6","X"
"USW00013773","1991","38.50362","-77.30503","3.0","QUANTICO MCAS, VA US","2.4","X","1044.7","","1044.7","X","100","X","59","X","0","","0","X","0","X","69","X","2","X","197","X","62","X","-8.9","X,1220,","0","T,X,0217,+","8",",X,0111,","70.4",",X,0809,","38.9","X,0721,","-0.6","X,1104","-2.2","X,1105","-6.1","X,1127","-6.7","X,1219","-8.9","X,1220","0.0","X,0403","-2.8","X,0309","-8.3","X,0216","-8.3","X,0216","","","1866.9","","1866.9","X","854.2",",X","8",",X","15.74","X","21.39","X","10.09","X","","","","","360","X","","","","","18.5","X"
"USW00013773","1992","38.50362","-77.30503","3.0","QUANTICO MCAS, VA US","2.3","X","558.9","","558.9","X","126","X","79","X","2","","3","X","0","X","81","X","1","X","155","X","16","X","-8.9","X,0120,+","51",",X,0214,+","79",",X,0213,","82.3",",X,0906,","37.2","X,0714,","-1.1","X,1020","-2.2","X,1115","-4.4","X,1206","-6.7","X,1224","","","-2.2","X,0404","-2.2","X,0404","-4.4","X,0325","-6.7","X,0316","-8.9","X,0120","2207.1","","2207.1","X","1155.6",",X","132",",X","13.37","X","18.56","X","8.19","X","","","","","160","X","","","","","21.1","X"
"USW00013773","1993","38.50362","-77.30503","3.0","QUANTICO MCAS, VA US","2.0","X","816.3","","816.3","X","122","X","73","X","9","","6","X","0","X","90","X","10","X","163","X","43","X","-13.3","X,1231,","102",",X,1230,+","152",",X,0313,","68.8",",X,0806,","37.2","X,0711,+","-1.7","X,1102","-2.2","X,1108","-4.4","X,1212","-6.7","X,1226","-9.4","X,1230","-1.7","X,0320","-8.3","X,0319","-8.3","X,0319","-8.3","X,0319","-11.7","X,0315","2475.3","","2475.3","X","1147.4",",X","466",",X","13.69","X","19.02","X","8.37","X","","","","","60","X","","","","","19.5","X"
"USW00013773","1994","38.50362","-77.30503","3.0","QUANTICO MCAS, VA US","1.9","X","715.5","","715.5","X","118","X","78","X","8","","2","X","2","X","91","X","13","X","180","X","28","X","-19.4","X,0119,","51",",X,0302,+","61",",X,0210,","63.0",",X,0328,","35.6","X,0709,+","-0.6","X,1112","-3.3","X,1124","-4.4","X,1230","","","","","0.0","X,0330","-4.4","X,0317","-4.4","X,0317","-8.9","X,0228","-8.9","X,0228","2578.1","","2578.1","X","1105.6",",X","135",",X","13.68","X","19.19","X","8.18","X","","","","","350","X","","","","","20.6","X"
"USW00013773","1995","38.50362","-77.30503","3.0","QUANTICO MCAS, VA US","2.8","X","761.3","","761.3","X","99","X","65","X","7","","2","X","0","X","95","X","10","X","179","X","32","X","-14.4","X,0207,","102",",X,0204,","112",",X,0204,","43.7",",X,1014,","35.6","X,0715,","-1.7","X,1105","-3.3","X,1109","-7.8","X,1210","-7.8","X,1210","-9.4","X,1211","0.0","X,0406","-3.9","X,0311","-5.0","X,0310","-7.2","X,0214","-8.9","X,0212","2209.3","","2209.3","X","930.6",",X","171",",X","13.56","X","18.57","X","8.54","X","","","","","310","X","","","","","22.1","X"
"USW00013773","1996","38.50362","-77.30503","3.0","QUANTICO MCAS, VA US","3.3","X","634.0","","634.0","X","130","X","88","X","25","","9","X","2","X","87","X","16","X","162","X","8","X","-21.1","X,0205,","584",",X,0113,","305",",X,0107,","69.3",",X,1108,","34.4","X,0519,","-1.1","X,1103","-2.2","X,1104","-5.0","X,1116","-7.8","X,1220","-9.4","X,1221","-1.1","X,0408","-2.2","X,0313","-7.2","X,0311","-7.2","X,0311","-8.9","X,0310","2748.0","","2748.0","X","1177.6",",X","1205",",X","12.72","X","17.41","X","8.02","X","","","","","280","X","","","","","31.4","X"
"USW00013773","1997","38.50362","-77.30503","3.0","QUANTICO MCAS, VA US","3.4","X","629.7","","629.7","X","110","X","68","X","2","","1","X","0","X","66","X","2","X","165","X","26","X","-16.1","X,0119,","25",",X,0208,+","30",",X,0109,","147.3",",X,0928,","37.8","X,0817,","-1.1","X,1023","-3.9","Z,1117","-4.4","X,1118","","","","","-2.2","X,0410","-2.2","X,0410","-6.1","X,0130","-9.4","X,0120","-9.4","X,0120","2386.1","","2386.1","X","1046.3",",X","69",",X","13.38","X","18.47","X","8.28","X","","","","","300","X","","","","","21.1","X"
"USW00013773","1998","38.50362","-77.30503","3.0","QUANTICO MCAS, VA US","3.3","X","783.8","","783.8","X","112","X","72","X","0","","0","X","0","Z","49","X","3","Z","179","Z","21","Z","-7.8","X,1226,+","0","T,X,1231,+","8",",X,1224,","65.3",",X,0810,","36.1","Z,0722,","-1.1","X,1105","-3.9","X,1215","-6.1","X,1223","-7.8","X,1225","","","-1.1","X,0325","-6.1","X,0313","-6.1","X,0313","-7.8","X,0101","","","2233.3","","2233.3","Z","1187.2",",X","8",",X","14.83","X","19.71","Z","9.95","X","","","","","280","X","","","","","25.0","X"
