"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00081276","1967","26.8639","-80.6256","9.1","CANAL POINT USDA, FL US","1750.3","","1750.3","0","93","0","65","0","0","","0","0","0","0","0","0","0","0","353","0","106","0","0.6","0,0106,","0",",0,1231,+","0",",0,1231,+","52.1",",0,0701,","35.0","0,0925,","","","","","","","","","166.4","","166.4","0","824.8",",0","0",",0","22.82","0","29.04","0","16.60","0"
"USC00081276","1968","26.8639","-80.6256","9.1","CANAL POINT USDA, FL US","1676.3","","1676.3","0","119","0","91","0","0","","0","0","0","0","1","0","0","0","326","0","86","0","0.0","0,1217,","0",",0,1231,+","0",",0,1231,+","104.1",",0,0604,","36.7","0,0729,","0.0","0,1217","","","","","","","186.1","","186.1","0","1635.6",",0","0",",0","22.16","0","27.91","0","16.41","0"
"USC00081276","1969","26.8639","-80.6256","9.1","CANAL POINT USDA, FL US","1759.6","","1759.6","0","129","0","90","0","0","","0","0","0","0","0","0","0","0","331","0","101","0","3.3","0,1229,+","0",",0,1231,+","0",",0,1231,+","77.2",",0,0612,","35.6","0,0823,+","","","","","","","","","283.3","","283.3","0","1449.8",",0","0",",0","22.41","0","28.01","0","16.80","0"
"USC00081276","1970","26.8639","-80.6256","9.1","CANAL POINT USDA, FL US","1727.9","","1727.9","0","108","0","75","0","0","","0","0","0","0","1","0","0","0","333","0","105","0","-0.6","0,0111,","0",",0,1231,+","0",",0,1231,+","162.1",",0,0326,","35.0","0,0805,+","","","","","-0.6","0,0111","","","284.9","","284.9","0","1508.3",",0","0",",0","22.29","0","28.20","0","16.37","0"
"USC00081276","1971","26.8639","-80.6256","9.1","CANAL POINT USDA, FL US","1836.5","","1836.5","0","110","0","76","0","0","","0","0","0","0","0","0","0","0","346","0","111","0","1.1","0,0120,","0",",0,1231,+","0",",0,1231,+","95.5",",0,0515,","35.0","0,0809,+","","","","","","","","","236.8","","236.8","0","1170.4",",0","0",",0","22.91","0","29.13","0","16.70","0"
"USC00081276","1973","26.8639","-80.6256","9.1","CANAL POINT USDA, FL US","1890.6","","1890.6","0","98","0","69","0","0","","0","0","0","0","0","0","0","0","334","0","113","0","3.3","0,1222,+","0",",0,1231,+","0",",0,1231,+","62.0",",0,0912,","35.6","0,0530,+","","","","","","","","","","","","","999.4",",0","0",",0","22.85","0","28.70","0","17.00","0"
"USC00081276","1974","26.8639","-80.6256","9.1","CANAL POINT USDA, FL US","1884.5","","1884.5","0","107","0","74","0","0","","0","0","0","0","0","0","0","0","350","0","100","0","1.7","0,0212,+","0",",0,1231,+","0",",0,1231,+","65.3",",0,0626,","35.6","0,0821,","","","","","","","","","147.8","","147.8","0","1149.6",",0","0",",0","23.09","0","29.12","0","17.06","0"
"USC00081276","1975","26.8639","-80.6256","9.1","CANAL POINT USDA, FL US","2014.1","","2014.1","0","108","0","76","0","0","","0","0","0","0","0","0","0","0","354","0","124","0","5.0","0,1222,+","0",",0,1231,+","0",",0,1231,+","119.4",",0,0930,","34.4","0,1009,+","","","","","","","","","97.0","","97.0","0","1289.2",",0","0",",0","23.56","0","29.62","0","17.51","0"
"USC00081276","1976","26.8639","-80.6256","9.1","CANAL POINT USDA, FL US","1744.0","","1744.0","0","96","0","70","0","0","","0","0","0","0","0","0","0","0","340","0","85","0","1.1","0,0203,","0",",0,1231,+","0",",0,1231,+","60.7",",0,0605,","35.6","0,0717,","","","","","","","","","202.1","","202.1","0","982.2",",0","0",",0","22.55","0","28.36","0","16.75","0"
"USC00081276","1977","26.8639","-80.6256","9.1","CANAL POINT USDA, FL US","1817.3","","1817.3","0","100","0","74","0","0","","0","0","0","0","0","0","0","0","327","0","100","0","0.6","0,0222,","0",",0,1231,+","0",",0,1231,+","86.9",",0,0905,","35.0","0,0810,+","","","","","","","","","301.1","","301.1","0","1293.4",",0","0",",0","22.46","0","28.22","0","16.70","0"
"USC00081276","1978","26.8639","-80.6256","9.1","CANAL POINT USDA, FL US","1899.3","","1899.3","0","109","0","87","0","0","","0","0","0","0","0","0","0","0","326","0","109","0","1.1","0,0207,","0",",0,1231,+","0",",0,1231,+","133.4",",0,0623,","35.0","0,0611,","","","","","","","","","335.3","","335.3","0","1697.6",",0","0",",0","22.77","0","28.35","0","17.19","0"
"USC00081276","1979","26.8639","-80.6256","9.1","CANAL POINT USDA, FL US","1946.7","","1946.7","0","92","0","77","0","0","","0","0","0","0","0","0","0","0","341","0","118","0","1.7","0,0202,","0",",0,1231,+","0",",0,1231,+","87.6",",0,0903,","35.0","0,0924,+","","","","","","","","","148.6","","148.6","0","1106.6",",0","0",",0","23.12","0","28.75","0","17.50","0"
"USC00081276","1980","26.8639","-80.6256","9.1","CANAL POINT USDA, FL US","1989.7","","1989.7","0","103","0","87","0","0","","0","0","0","0","3","0","0","0","334","0","117","0","-0.6","0,0303,","0",",0,1231,+","0",",0,1231,+","102.1",",0,0903,","37.2","0,0719,","","","","","0.0","0,0304","","","220.2","","220.2","0","1381.6",",0","0",",0","23.10","0","28.95","0","17.24","0"
"USC00081276","1981","26.8639","-80.6256","9.1","CANAL POINT USDA, FL US","1913.0","","1913.0","0","76","0","61","0","0","","0","0","0","0","1","0","0","0","330","0","132","0","0.0","0,0114,","0",",0,1231,+","0",",0,1231,+","59.4",",0,0718,","37.8","0,0717,","","","","","0.0","0,0114","","","306.0","","306.0","0","1021.1",",0","0",",0","22.73","0","28.75","0","16.72","0"
"USC00081276","1982","26.8639","-80.6256","9.1","CANAL POINT USDA, FL US","2086.8","","2086.8","0","114","0","84","0","0","","0","0","0","0","1","0","0","0","354","0","105","0","-3.9","0,0112,","0",",0,1231,+","0",",0,1231,+","63.0",",0,0329,","35.0","0,0803,+","","","","","-3.9","0,0112","-3.9","0,0112","169.4","","169.4","0","1408.2",",0","0",",0","23.80","0","29.31","0","18.30","0"
"USC00081276","1983","26.8639","-80.6256","9.1","CANAL POINT USDA, FL US","1829.9","","1829.9","0","115","0","78","0","0","","0","0","0","0","0","0","0","0","331","0","115","0","1.7","0,1226,+","0",",0,1231,+","0",",0,1231,+","77.7",",0,1014,","35.6","0,0912,+","","","","","","","","","174.0","","174.0","0","1559.7",",0","0",",0","22.93","0","28.38","0","17.48","0"
"USC00081276","1984","26.8639","-80.6256","9.1","CANAL POINT USDA, FL US","1886.0","","1886.0","0","106","0","75","0","","","0","0","0","0","0","0","0","0","336","0","95","0","3.3","0,1209,","","","0",",0,1231,+","101.6",",0,1121,","35.0","0,0811,+","","","","","","","","","156.4","","156.4","0","1371.8",",0","0",",0","23.11","0","28.72","0","17.49","0"
"USC00081276","1985","26.8639","-80.6256","9.1","CANAL POINT USDA, FL US","1981.0","","1981.0","0","99","0","77","0","0","","0","0","0","0","2","0","0","0","322","0","119","0","-0.6","0,1227,","0",",0,1231,+","0",",0,1231,+","64.8",",0,0919,","36.1","0,0604,+","0.0","0,1226","","","","","","","202.5","","202.5","0","1119.8",",0","0",",0","23.26","0","29.02","0","17.50","0"
"USC00081276","1986","26.8639","-80.6256","9.1","CANAL POINT USDA, FL US","2068.8","","2068.8","0","114","0","87","0","0","","0","0","0","0","1","0","0","0","348","0","130","0","-1.1","0,0129,","0",",0,1231,+","0",",0,1231,+","64.8",",0,0311,","35.6","0,0804,","","","","","-1.1","0,0129","","","191.0","","191.0","0","1390.9",",0","0",",0","23.76","0","29.54","0","17.98","0"
"USC00081276","1987","26.8639","-80.6256","9.1","CANAL POINT USDA, FL US","1986.5","","1986.5","0","101","0","70","0","0","","0","0","0","0","0","0","0","0","343","0","123","0","2.2","0,0124,","0",",0,1231,+","0",",0,1231,+","102.4",",0,1104,","36.7","0,0901,+","","","","","","","","","117.8","","117.8","0","1309.1",",0","0",",0","23.33","0","28.91","0","17.75","0"
"USC00081276","1988","26.8639","-80.6256","9.1","CANAL POINT USDA, FL US","1867.9","","1867.9","0","117","0","82","0","0","","0","0","0","0","0","0","0","0","332","0","114","0","3.9","0,1219,","0",",0,1231,+","0",",0,1231,+","83.6",",0,0722,","35.0","0,0803,+","","","","","","","","","199.3","","199.3","0","1214.9",",0","0",",0","22.91","0","28.61","0","17.21","0"
"USC00081276","1989","26.8639","-80.6256","9.1","CANAL POINT USDA, FL US","1849.6","","1849.6","0","100","0","73","0","0","","0","0","0","0","4","0","0","0","339","0","137","0","-3.9","0,1226,+","0",",0,1231,+","0",",0,1231,+","57.2",",0,0816,","35.6","0,1018,+","-3.9","0,1224","-3.9","0,1224","","","","","111.0","","111.0","0","1081.5",",0","0",",0","22.74","0","29.36","0","16.12","0"
"USC00081276","1990","26.8639","-80.6256","9.1","CANAL POINT USDA, FL US","","","","","99","0","58","0","0","","0","0","","","","","0","0","356","0","148","0","","","0",",0,1231,+","0",",0,1231,+","73.4",",0,1010,","36.7","0,0622,","","","","","","","","","207.5","","207.5","0","968.7",",0","0",",0","","","30.38","0","",""
"USC00081276","1991","26.8639","-80.6256","9.1","CANAL POINT USDA, FL US","1772.2","","1772.2","0","125","0","83","0","0","","0","0","0","0","1","0","0","0","353","0","155","0","0.0","0,0217,","0",",0,1231,+","0",",0,1231,+","123.4",",0,0116,","36.1","0,0825,+","","","","","0.0","0,0217","","","","","","","1539.2",",0","0",",0","22.84","0","30.23","0","15.45","0"
"USC00081276","1992","26.8639","-80.6256","9.1","CANAL POINT USDA, FL US","1952.8","","1952.8","0","129","0","97","0","0","","0","0","0","0","0","0","0","0","348","0","116","0","1.7","0,1213,","0",",0,1231,+","0",",0,1231,+","205.7",",0,0929,","36.7","0,0709,+","","","","","","","","","111.6","","111.6","0","1780.1",",0","0",",0","23.38","0","29.33","0","17.43","0"
"USC00081276","1993","26.8639","-80.6256","9.1","CANAL POINT USDA, FL US","","","","","117","0","86","0","0","","0","0","0","0","0","0","","","","","","","3.9","0,0315,","0",",0,1231,+","0",",0,1231,+","245.9",",0,0530,","","","","","","","","","","","","","","","1557.1",",0","0",",0","","","","","17.73","0"
"USC00081276","1994","26.8639","-80.6256","9.1","CANAL POINT USDA, FL US","2128.9","","2128.9","0","123","0","100","0","0","","0","0","0","0","0","0","0","0","347","0","113","0","4.4","0,0106,","0",",0,1231,+","0",",0,1231,+","111.5",",0,1116,","34.4","0,0904,+","","","","","","","","","109.3","","109.3","0","1888.1",",0","0",",0","23.96","0","29.42","0","18.51","0"
"USC00081276","1995","26.8639","-80.6256","9.1","CANAL POINT USDA, FL US","1958.6","","1958.6","0","110","0","88","0","0","","0","0","0","0","0","0","0","0","335","0","126","0","0.6","0,0126,","0",",0,1231,+","0",",0,1231,+","115.6",",0,0824,","36.1","0,0829,+","","","","","","","","","147.4","","147.4","0","1750.9",",0","0",",0","23.22","0","29.04","0","17.42","0"
"USC00081276","1996","26.8639","-80.6256","9.1","CANAL POINT USDA, FL US","1822.7","","1822.7","0","106","0","69","0","0","","0","0","0","0","1","0","0","0","332","0","93","0","-1.7","0,0205,","0",",0,1231,+","0",",0,1231,+","49.3",",0,0312,","35.6","0,0725,","","","","","-1.7","0,0205","","","238.1","","238.1","0","1184.5",",0","0",",0","22.89","0","28.46","0","17.33","0"
"USC00081276","1997","26.8639","-80.6256","9.1","CANAL POINT USDA, FL US","2059.3","","2059.3","0","119","0","91","0","0","","0","0","0","0","0","0","0","0","333","0","83","0","1.7","0,0120,","0",",0,1231,+","0",",0,1231,+","71.1",",0,0615,","35.0","0,0701,+","","","","","","","","","93.2","","93.2","0","1368.6",",0","0",",0","23.77","0","28.64","0","18.91","0"
"USC00081276","1998","26.8639","-80.6256","9.1","CANAL POINT USDA, FL US","2173.0","","2173.0","0","99","0","75","0","","","0","0","0","0","0","0","0","0","327","0","119","0","7.2","0,0206,","","","0",",0,1231,+","212.9",",0,1105,","37.2","0,0703,","","","","","","","","","159.5","","159.5","0","1412.1",",0","0",",0","24.17","0","28.96","0","19.38","0"
"USC00081276","1999","26.8639","-80.6256","9.1","CANAL POINT USDA, FL US","1872.4","","1872.4","0","100","0","69","0","0","","0","0","0","0","0","0","0","0","335","0","79","0","2.2","0,0227,","0",",0,1231,+","0",",0,1231,+","119.6",",0,0608,","35.6","0,0716,","","","","","","","","","99.4","","99.4","0","1391.3",",0","0",",0","23.40","0","28.19","0","18.61","0"
"USC00081276","2000","26.8639","-80.6256","9.1","CANAL POINT USDA, FL US","","","","","70","0","56","0","","","0","0","","","","","","","","","","","","","","","0",",0,1231,+","80.3",",0,0918,","","","","","","","","","","","","","","","1194.2",",0","0",",0","","","","","",""
"USC00081276","2001","26.8639","-80.6256","9.1","CANAL POINT USDA, FL US","1920.5","","1920.5","0","98","0","81","0","0","","0","0","0","0","0","0","0","0","335","0","58","0","1.7","0,0101,","0",",0,1231,+","0",",0,1231,+","102.6",",0,0608,","35.0","0,0902,+","","","","","","","","","","","","","1458.9",",0","0",",0","23.07","0","27.80","0","18.35","0"
"USC00081276","2002","26.8639","-80.6256","9.1","CANAL POINT USDA, FL US","1971.1","","1971.1","0","113","0","82","0","0","","0","0","0","0","0","0","0","0","324","0","79","0","3.9","0,0105,+","0",",0,1231,+","0",",0,1231,+","73.9",",0,0814,+","35.0","0,0818,+","","","","","","","","","130.7","","130.7","0","1405.4",",0","0",",0","23.50","0","28.32","0","18.68","0"
"USC00081276","2003","26.8639","-80.6256","9.1","CANAL POINT USDA, FL US","2002.5","","2002.5","0","120","0","89","0","0","","0","0","0","0","0","0","0","0","327","0","80","0","1.7","0,0125,+","0",",0,1231,+","0",",0,1231,+","92.2",",0,0819,","35.6","0,0826,+","","","","","","","","","221.0","","221.0","0","1476.3",",0","0",",0","23.39","0","28.41","0","18.38","0"
"USC00081276","2004","26.8639","-80.6256","9.1","CANAL POINT USDA, FL US","","","","","96","0","77","0","","","0","0","","","","","","","","","","","","","","","0",",0,1231,+","215.9",",0,0907,","","","","","","","","","","","","","","","1841.0",",0","0",",0","","","","","",""
"USC00081276","2005","26.8639","-80.6256","9.1","CANAL POINT USDA, FL US","","","","","96","0","66","0","","","0","0","","","","","","","","","","","","","","","0",",0,1231,+","101.6",",0,1025,","","","","","","","","","","","","","","","1381.0",",0","0",",0","","","","","",""
"USC00081276","2006","26.8639","-80.6256","9.1","CANAL POINT USDA, FL US","","","","","67","0","49","0","","","","","","","","","","","","","","","","","","","","","93.2",",0,0204,","","","","","","","","","","","","","","","961.8",",0","","","","","","","",""
"USC00081276","2007","26.8639","-80.6256","9.1","CANAL POINT USDA, FL US","","","","","78","0","52","0","","","0","0","","","","","","","","","","","","","","","0",",0,1231,+","50.8",",0,1215,+","","","","","","","","","","","","","","","811.2",",0","0",",0","","","","","",""
"USC00081276","2008","26.8639","-80.6256","9.1","CANAL POINT USDA, FL US","","","","","104","0","88","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","127.0",",0,0820,","","","","","","","","","","","","","","","1232.2",",0","0",",0","","","","","",""
"USC00081276","2009","26.8639","-80.6256","9.1","CANAL POINT USDA, FL US","2054.8","","2054.8","0","101","0","71","0","0","","0","0","0","0","0","0","0","0","337","0","122","0","2.2","0,0123,","0",",0,1231,+","0",",0,1231,+","77.2",",0,0831,","35.6","0,0802,","","","","","","","","","178.5","","178.5","0","1056.9",",0","0",",0","23.45","0","28.85","0","18.06","0"
"USC00081276","2010","26.8639","-80.6256","9.1","CANAL POINT USDA, FL US","1941.5","","1941.5","0","","","","","0","","0","0","0","0","0","0","0","0","298","0","112","0","1.1","0,0111,","0",",0,1231,+","0",",0,1231,+","","","37.2","0,0505,","","","","","","","","","331.8","","331.8","0","","","0",",0","22.34","0","27.18","0","17.50","0"
"USC00081276","2011","26.8639","-80.6256","9.1","CANAL POINT USDA, FL US","2079.9","","2079.9","7","","","","","","","","","0","7","0","7","0","7","343","7","104","7","5.0","7,0114,","","","","","","","36.1","7,0729,+","","","","","","","","","282.3","","282.3","7","954.5",",","","","23.67","7","28.85","7","18.48","7"
"USC00081276","2012","26.8639","-80.6256","9.1","CANAL POINT USDA, FL US","1987.3","","1987.3","7","","","","","","","","","0","7","0","7","0","7","346","7","67","7","3.9","7,0107,+","","","","","","","35.6","7,0810,+","","","","","","","","","106.0","","106.0","7","","","","","23.41","7","28.14","7","18.68","7"
"USC00081276","2013","26.8639","-80.6256","9.1","CANAL POINT USDA, FL US","2040.5","","2040.5","7","","","","","","","","","0","7","0","7","0","7","344","7","57","7","6.7","7,0304,+","","","","","","","35.6","7,0817,+","","","","","","","","","148.6","","148.6","7","","","","","23.59","7","28.17","7","19.01","7"
"USC00081276","2014","26.8639","-80.6256","9.1","CANAL POINT USDA, FL US","2020.9","","2020.9","7","","","","","","","","","0","7","0","7","0","7","331","7","82","7","3.3","7,0123,+","","","","","","","36.1","7,0901,","","","","","","","","","122.1","","122.1","7","","","","","23.41","7","28.10","7","18.72","7"
"USC00081276","2015","26.8639","-80.6256","9.1","CANAL POINT USDA, FL US","2654.6","","2654.6","7","","","","","","","","","0","7","0","7","0","7","352","7","123","7","2.2","7,0220,","","","","","","","35.6","7,0713,","","","","","","","","","138.0","","138.0","7","","","","","25.32","7","29.69","7","20.95","7"
"USC00081276","2016","26.8639","-80.6256","9.1","CANAL POINT USDA, FL US","2632.2","","2632.2","7","","","","","","","","","0","7","0","7","0","7","344","7","135","7","8.3","7,1120,+","","","","","","","36.1","7,0729,+","","","","","","","","","54.2","","54.2","7","","","","","25.34","7","29.62","7","21.05","7"
"USC00081276","2017","26.8639","-80.6256","9.1","CANAL POINT USDA, FL US","2597.1","","2597.1","7","","","","","","","","","0","7","0","7","0","7","352","7","143","7","7.8","7,1215,+","","","","","","","36.7","7,0915,+","","","","","","","","","45.2","","45.2","7","","","","","25.28","7","30.00","7","20.55","7"
